,year,state,county,policies_prem,acres_insured,liabilities,premium,subsidy,indemnity,loss_ratio,net_benefit,farmer_premium,benefit_by_pol,benefit_by_acre
7875,2016,Oregon,Wasco,209,81481,39647165,2896557,1663194,1677305,0.579068,443942,1233363,2124.124402,5.448411286
7876,2016,Oregon,Washington,30,3404,5005023,215699,148561,11878,0.055067,-55260,67138,-1842,-16.23384254
7877,2016,Oregon,Wheeler,1,33,13112,1485,1010,0,0,-475,475,-475,-14.39393939
7878,2016,Oregon,Yamhill,39,2746,5295808,184891,124732,73941,0.399916,13782,60159,353.3846154,5.018936635
7879,2016,Pennsylvania,Adams,511,54485,50568490,11194149,7222141,22463286,2.006698,18491278,3972008,36186.45401,339.3829127
7880,2016,Pennsylvania,Allegheny,10,1025,395320,71928,49753,14091,0.195904,-8084,22175,-808.4,-7.886829268
7881,2016,Pennsylvania,Armstrong,129,17817,4936412,898727,651434,668840,0.744208,421547,247293,3267.806202,23.65981927
7882,2016,Pennsylvania,Beaver,61,6285,2051074,291250,189405,128200,0.440171,26355,101845,432.0491803,4.193317422
7883,2016,Pennsylvania,Bedford,195,26622,9944731,1453270,1100275,2007187,1.381152,1654192,352995,8483.035897,62.13627827
7884,2016,Pennsylvania,Berks,451,49589,19468430,2240474,1456807,1520337,0.678578,736670,783667,1633.414634,14.85551231
7885,2016,Pennsylvania,Blair,130,22272,9261967,1492996,1062532,3238933,2.169418,2808469,430464,21603.60769,126.098644
7886,2016,Pennsylvania,Bradford,85,13820,3399459,316929,207488,190105,0.599834,80664,109441,948.9882353,5.836758321
7887,2016,Pennsylvania,Bucks,142,17814,4741933,385356,259786,232639,0.603698,107069,125570,754.0070423,6.01038509
7888,2016,Pennsylvania,Butler,154,21622,7632952,1180602,800701,363700,0.308063,-16201,379901,-105.2012987,-0.749283138
7889,2016,Pennsylvania,Cambria,92,15567,5559676,804408,586062,586607,0.72924,368261,218346,4002.836957,23.65651699
7890,2016,Pennsylvania,Cameron,0,0,0,0,0,0,0,0,0,0,0
7891,2016,Pennsylvania,Carbon,35,2293,719759,106918,67343,142334,1.331244,102759,39575,2935.971429,44.81421718
7892,2016,Pennsylvania,Centre,172,23798,8237902,884119,626813,1140411,1.289884,883105,257306,5134.331395,37.10837045
7893,2016,Pennsylvania,Chester,173,30382,12835239,841056,566484,267357,0.317882,-7215,274572,-41.70520231,-0.237476137
7894,2016,Pennsylvania,Clarion,70,12148,3570685,470041,331391,346446,0.737054,207796,138650,2968.514286,17.10536714
7895,2016,Pennsylvania,Clearfield,31,5290,1523186,237624,158012,521660,2.195316,442048,79612,14259.6129,83.56294896
7896,2016,Pennsylvania,Clinton,32,8806,3022197,252233,180721,517878,2.053173,446366,71512,13948.9375,50.68884851
7897,2016,Pennsylvania,Columbia,226,26451,9041250,948954,614670,267476,0.281864,-66808,334284,-295.6106195,-2.525726816
7898,2016,Pennsylvania,Crawford,224,40071,12403747,1927941,1306203,313939,0.162836,-307799,621738,-1374.102679,-7.68134062
7899,2016,Pennsylvania,Cumberland,299,36475,11027220,1768636,1199622,2697311,1.525079,2128297,569014,7118.050167,58.34947224
7900,2016,Pennsylvania,Dauphin,258,29919,11144316,1136007,740521,893125,0.786196,497639,395486,1928.833333,16.63287543
7901,2016,Pennsylvania,Delaware,6,730,294578,30812,22244,85,0.002758,-8483,8568,-1413.833333,-11.62054795
7902,2016,Pennsylvania,Elk,9,710,245243,37324,26396,44475,1.191592,33547,10928,3727.444444,47.24929577
7903,2016,Pennsylvania,Erie,319,31774,19509804,2236855,1389572,490812,0.21942,-356471,847283,-1117.46395,-11.2189526
7904,2016,Pennsylvania,Fayette,57,10614,2866842,465951,325613,153211,0.328813,12873,140338,225.8421053,1.212832109
7905,2016,Pennsylvania,Forest,10,423,140065,24489,16568,4211,0.171954,-3710,7921,-371,-8.770685579
7906,2016,Pennsylvania,Franklin,483,57134,20290839,4245480,3039951,2056176,0.484321,850647,1205529,1761.173913,14.88863024
7907,2016,Pennsylvania,Fulton,104,14578,3942467,788887,556492,781139,0.990178,548744,232395,5276.384615,37.64192619
7908,2016,Pennsylvania,Greene,7,463,76171,8553,4006,2361,0.276043,-2186,4547,-312.2857143,-4.721382289
7909,2016,Pennsylvania,Huntingdon,172,23055,8521989,1340226,954292,2805993,2.093671,2420059,385934,14070.11047,104.9689438
7910,2016,Pennsylvania,Indiana,121,30279,7037207,1101121,821067,354540,0.32198,74486,280054,615.5867769,2.459988771
7911,2016,Pennsylvania,Jefferson,43,8649,2593915,457338,320365,265247,0.57998,128274,136973,2983.116279,14.83107874
7912,2016,Pennsylvania,Juniata,149,15461,4581261,572359,386011,1133702,1.980753,947354,186348,6358.080537,61.27378565
7913,2016,Pennsylvania,Lackawanna,10,818,284783,46167,31630,2955,0.064006,-11582,14537,-1158.2,-14.15892421
7914,2016,Pennsylvania,Lancaster,586,62241,25556986,1735849,1245661,302949,0.174524,-187239,490188,-319.5204778,-3.008290355
7915,2016,Pennsylvania,Lawrence,153,16569,6596802,863614,579708,314398,0.364049,30492,283906,199.2941176,1.840304183
7916,2016,Pennsylvania,Lebanon,203,19858,6620630,535978,359162,431870,0.80576,255054,176816,1256.423645,12.84389163
7917,2016,Pennsylvania,Lehigh,171,27742,9595951,1115967,668390,275971,0.247293,-171606,447577,-1003.54386,-6.185783289
7918,2016,Pennsylvania,Luzerne,91,7567,2704801,381221,248574,341342,0.895391,208695,132647,2293.351648,27.57962204
7919,2016,Pennsylvania,Lycoming,94,10934,3636881,395873,265066,410223,1.036248,279416,130807,2972.510638,25.55478324
7920,2016,Pennsylvania,Mckean,6,357,112256,12957,7672,9726,0.750636,4441,5285,740.1666667,12.43977591
7921,2016,Pennsylvania,Mercer,319,42725,15729005,2090413,1354987,436553,0.208835,-298873,735426,-936.9059561,-6.995272089
7922,2016,Pennsylvania,Mifflin,64,8545,2859905,371921,257291,743410,1.998838,628780,114630,9824.6875,73.58455237
7923,2016,Pennsylvania,Monroe,38,4030,1387592,164354,106010,247308,1.504727,188964,58344,4972.736842,46.88933002
7924,2016,Pennsylvania,Montgomery,76,6747,1857872,174552,113819,276730,1.585372,215997,60733,2842.065789,32.0137839
7925,2016,Pennsylvania,Montour,82,9635,2963753,271242,189007,185160,0.682637,102925,82235,1255.182927,10.68240789
7926,2016,Pennsylvania,Northampton,158,29642,10119525,1151988,805185,416866,0.361866,70063,346803,443.4367089,2.363639431
7927,2016,Pennsylvania,Northumberland,206,42793,13790747,1264827,832565,1466027,1.159073,1033765,432262,5018.276699,24.15733882
7928,2016,Pennsylvania,Perry,189,21306,6472033,749203,502526,1053755,1.406501,807078,246677,4270.253968,37.8803154
7929,2016,Pennsylvania,Pike,1,603,140444,14282,7855,0,0,-6427,6427,-6427,-10.65837479
7930,2016,Pennsylvania,Potter,25,5476,2808712,327998,200715,220822,0.673241,93539,127283,3741.56,17.08162893
7931,2016,Pennsylvania,Schuylkill,266,29151,9737516,1240281,830935,728732,0.587553,319386,409346,1200.699248,10.95626222
7932,2016,Pennsylvania,Snyder,150,15130,4685032,500787,339239,894597,1.786382,733049,161548,4886.993333,48.45003305
7933,2016,Pennsylvania,Somerset,90,13921,3906936,544871,391043,137088,0.251597,-16740,153828,-186,-1.20249982
7934,2016,Pennsylvania,Sullivan,11,1818,415601,59508,41302,72467,1.217769,54261,18206,4932.818182,29.84653465
7935,2016,Pennsylvania,Susquehanna,12,579,103818,13757,9703,3969,0.288507,-85,4054,-7.083333333,-0.146804836
7936,2016,Pennsylvania,Tioga,33,4735,1550374,175222,119656,270759,1.545234,215193,55566,6521,45.44730729
7937,2016,Pennsylvania,Union,78,9723,3642460,350415,237561,249884,0.713108,137030,112854,1756.794872,14.09338681
7938,2016,Pennsylvania,Venango,48,5907,1688953,266048,169383,135679,0.509979,39014,96665,812.7916667,6.604706281
7939,2016,Pennsylvania,Warren,16,2623,892690,121477,80411,43126,0.355013,2060,41066,128.75,0.785360274
7940,2016,Pennsylvania,Washington,34,3062,1015699,161199,107881,49365,0.306236,-3953,53318,-116.2647059,-1.290986283
7941,2016,Pennsylvania,Wayne,12,478,159541,14942,9058,2384,0.15955,-3500,5884,-291.6666667,-7.322175732
7942,2016,Pennsylvania,Westmoreland,127,21503,7087330,1098705,785837,838291,0.76298,525423,312868,4137.188976,24.43486955
7943,2016,Pennsylvania,Wyoming,17,2351,703321,100108,70364,12142,0.121289,-17602,29744,-1035.411765,-7.487026797
7944,2016,Pennsylvania,York,502,96221,33194335,2859627,2052358,1074538,0.375761,267269,807269,532.4083665,2.777657684
7945,2016,Rhode Island,Kent,3,127,290069,4554,3316,0,0,-1238,1238,-412.6666667,-9.748031496
7946,2016,Rhode Island,Newport,10,473,458928,24591,17245,51212,2.08255,43866,7346,4386.6,92.73995772
7947,2016,Rhode Island,Providence,14,401,422651,48854,36013,175617,3.594731,162776,12841,11626.85714,405.925187
7948,2016,Rhode Island,Washington,3,140,30441,1985,1334,123,0.061964,-528,651,-176,-3.771428571
7949,2016,South Carolina,Abbeville,10,633,75187,17828,12336,38745,2.173266,33253,5492,3325.3,52.53238547
7950,2016,South Carolina,Aiken,92,12348,6611175,1833579,1159103,905875,0.494047,231399,674476,2515.206522,18.73979592
7951,2016,South Carolina,Allendale,80,24971,7017821,1112361,764969,1757989,1.580412,1410597,347392,17632.4625,56.48940771
7952,2016,South Carolina,Anderson,45,8908,1322909,298468,214675,692856,2.321374,609063,83793,13534.73333,68.37258644
7953,2016,South Carolina,Bamberg,142,19150,6960899,942857,677907,945382,1.002678,680432,264950,4791.774648,35.53169713
7954,2016,South Carolina,Barnwell,99,16513,5442609,636072,477466,191537,0.301124,32931,158606,332.6363636,1.994246957
7955,2016,South Carolina,Beaufort,3,520,1124350,13034,12642,0,0,-392,392,-130.6666667,-0.753846154
7956,2016,South Carolina,Berkeley,58,6791,1377383,247400,137932,696826,2.816596,587358,109468,10126.86207,86.49064939
7957,2016,South Carolina,Calhoun,177,38255,19772369,2047742,1499660,3304018,1.613493,2755936,548082,15570.25989,72.04119723
7958,2016,South Carolina,Charleston,10,1563,409620,69714,43741,47421,0.680222,21448,25973,2144.8,13.72232885
7959,2016,South Carolina,Cherokee,27,7822,2658479,318939,207764,300556,0.942362,189381,111175,7014.111111,24.21132703
7960,2016,South Carolina,Chester,18,5546,1430823,240160,185412,282545,1.176486,227797,54748,12655.38889,41.07410746
7961,2016,South Carolina,Chesterfield,113,35201,10654083,1263674,887345,957589,0.757781,581260,376329,5143.893805,16.51259907
7962,2016,South Carolina,Clarendon,421,95394,28274720,3965847,2683094,3922328,0.989026,2639575,1282753,6269.774347,27.67024131
7963,2016,South Carolina,Colleton,103,15947,7845361,1257141,799701,3075435,2.446372,2617995,457440,25417.42718,164.1684956
7964,2016,South Carolina,Darlington,422,103703,26030100,3596771,2514173,3862134,1.073778,2779536,1082598,6586.578199,26.80285045
7965,2016,South Carolina,Dillon,324,86216,19862187,3137890,2165327,2533279,0.807319,1560716,972563,4817.024691,18.10239399
7966,2016,South Carolina,Dorchester,168,21690,7269404,1110914,783029,897144,0.807572,569259,327885,3388.446429,26.24522822
7967,2016,South Carolina,Edgefield,30,7249,20660968,7056255,4146229,4375000,0.620017,1464974,2910026,48832.46667,202.0932542
7968,2016,South Carolina,Fairfield,4,458,24267,2194,1975,4570,2.082953,4351,219,1087.75,9.5
7969,2016,South Carolina,Florence,431,98450,20098441,4146135,2641326,4949209,1.193692,3444400,1504809,7991.647332,34.98628746
7970,2016,South Carolina,Georgetown,71,8448,3301645,451272,278224,828507,1.835937,655459,173048,9231.816901,77.58747633
7971,2016,South Carolina,Greenville,9,515,513262,155933,104813,93421,0.599109,42301,51120,4700.111111,82.13786408
7972,2016,South Carolina,Greenwood,5,526,52932,9704,5758,4046,0.416941,100,3946,20,0.190114068
7973,2016,South Carolina,Hampton,157,29762,9601632,1485198,1065636,2257292,1.519859,1837730,419562,11705.28662,61.74753041
7974,2016,South Carolina,Horry,607,92751,34800471,6049572,3601170,8973372,1.483306,6524970,2448402,10749.53871,70.34932238
7975,2016,South Carolina,Jasper,18,1809,562261,95826,60849,94886,0.99019,59909,34977,3328.277778,33.11719182
7976,2016,South Carolina,Kershaw,34,7646,1375803,193253,128568,542608,2.807759,477923,64685,14056.55882,62.50627779
7977,2016,South Carolina,Lancaster,14,3032,672116,102960,79506,254111,2.468055,230657,23454,16475.5,76.07420844
7978,2016,South Carolina,Laurens,10,2031,225520,46736,35900,81637,1.746769,70801,10836,7080.1,34.86016741
7979,2016,South Carolina,Lee,294,84415,21604249,3042287,2097479,2870451,0.943517,1925643,944808,6549.806122,22.81162116
7980,2016,South Carolina,Lexington,49,7542,1809802,222524,142810,300916,1.352285,221202,79714,4514.326531,29.32935561
7981,2016,South Carolina,Marion,209,38199,11295158,1934857,1206539,1961487,1.013763,1233169,728318,5900.330144,32.28275609
7982,2016,South Carolina,Marlboro,209,67859,18168176,2317165,1638261,2214374,0.955639,1535470,678904,7346.746411,22.62735967
7983,2016,South Carolina,Newberry,36,9413,1104656,139918,112727,179745,1.284645,152554,27191,4237.611111,16.20673537
7984,2016,South Carolina,Oconee,30,2819,547402,129051,90220,187999,1.45678,149168,38831,4972.266667,52.91521816
7985,2016,South Carolina,Orangeburg,526,105390,38762365,5095692,3545252,5086007,0.998099,3535567,1550440,6721.610266,33.54746181
7986,2016,South Carolina,Pickens,7,711,188739,25287,12896,77506,3.065053,65115,12391,9302.142857,91.58227848
7987,2016,South Carolina,Richland,41,15273,4903031,910860,595050,1258926,1.382128,943116,315810,23002.82927,61.75054017
7988,2016,South Carolina,Saluda,39,5946,10652882,4556070,2760355,2851824,0.625939,1056109,1795715,27079.71795,177.6167171
7989,2016,South Carolina,Spartanburg,49,6129,2547104,766957,519493,654701,0.853634,407237,247464,8310.959184,66.44428129
7990,2016,South Carolina,Sumter,246,68918,18395924,2671722,1868678,2265312,0.847884,1462268,803044,5944.178862,21.21750486
7991,2016,South Carolina,Union,2,174,26490,9091,7000,0,0,-2091,2091,-1045.5,-12.01724138
7992,2016,South Carolina,Williamsburg,521,88472,22862962,4435121,2900744,6241822,1.407362,4707445,1534377,9035.403071,53.20830319
7993,2016,South Carolina,York,25,5648,2207091,424330,323772,611576,1.441274,511018,100558,20440.72,90.47769122
7994,2016,South Dakota,Aurora,804,206773,51981767,11921169,8613172,5436813,0.456063,2128816,3307997,2647.781095,10.29542542
7995,2016,South Dakota,Beadle,1257,422149,131615624,22030743,16328113,6310366,0.286434,607736,5702630,483.4813047,1.439624398
7996,2016,South Dakota,Bennett,288,109903,13041606,2751958,1880250,440487,0.160063,-431221,871708,-1497.295139,-3.923650856
7997,2016,South Dakota,Bon Homme,1202,195743,62523567,9667299,6512700,5306719,0.548935,2152120,3154599,1790.449251,10.9946205
7998,2016,South Dakota,Brookings,1157,266408,99876105,9047174,6393578,219155,0.024223,-2434441,2653596,-2104.097666,-9.138017627
7999,2016,South Dakota,Brown,1695,702081,257728994,40967606,28266054,5560315,0.135724,-7141237,12701552,-4213.119174,-10.17152864
8000,2016,South Dakota,Brule,803,262964,54424186,11132008,7593197,3497126,0.31415,-41685,3538811,-51.91158157,-0.158519797
8001,2016,South Dakota,Buffalo,228,111031,18341750,4131783,2937050,1536061,0.371767,341328,1194733,1497.052632,3.074168475
8002,2016,South Dakota,Butte,143,43469,4012426,891110,643693,799522,0.89722,552105,247417,3860.874126,12.70112034
8003,2016,South Dakota,Campbell,681,208556,44970219,9649752,7144051,1420976,0.147255,-1084725,2505701,-1592.84141,-5.201121042
8004,2016,South Dakota,Charles Mix,1602,334998,92672959,16183019,11424879,4777020,0.295187,18880,4758140,11.78526841,0.056358545
8005,2016,South Dakota,Clark,1126,315623,102176210,14818010,10731185,1895111,0.127892,-2191714,4086825,-1946.460036,-6.944088359
8006,2016,South Dakota,Clay,1094,193706,74600391,11366228,7289118,4085909,0.359478,8799,4077110,8.042961609,0.045424509
8007,2016,South Dakota,Codington,1033,232121,76787529,9589655,6735226,3247190,0.338613,392761,2854429,380.21394,1.692052852
8008,2016,South Dakota,Corson,622,304263,33219648,7217942,5348365,3354279,0.464714,1484702,1869577,2386.980707,4.879666604
8009,2016,South Dakota,Custer,83,91633,3549474,761603,441237,1135217,1.490562,814851,320366,9817.481928,8.892549627
8010,2016,South Dakota,Davison,746,154184,48371742,9796874,7255205,4885379,0.498667,2343710,2541669,3141.702413,15.20073419
8011,2016,South Dakota,Day,1089,323197,101996596,16226455,11600413,4605926,0.283852,-20116,4626042,-18.47199265,-0.062240677
8012,2016,South Dakota,Deuel,951,194826,67704798,7534754,5317119,116608,0.015476,-2101027,2217635,-2209.281809,-10.78412019
8013,2016,South Dakota,Dewey,398,189271,20768558,4496973,3299748,1075518,0.239164,-121707,1197225,-305.7964824,-0.643030364
8014,2016,South Dakota,Douglas,998,157503,47619306,9336348,6636602,2865939,0.306965,166193,2699746,166.5260521,1.055173552
8015,2016,South Dakota,Edmunds,929,438196,123468260,24620533,18104883,3108668,0.126263,-3406982,6515650,-3667.364909,-7.775018485
8016,2016,South Dakota,Fall River,182,150783,6900822,1578874,971124,2642658,1.673761,2034908,607750,11180.81319,13.49560627
8017,2016,South Dakota,Faulk,752,335056,99087915,17262593,12866937,5920521,0.342968,1524865,4395656,2027.746011,4.551075044
8018,2016,South Dakota,Grant,995,231839,75560849,10760099,7544391,316072,0.029374,-2899636,3215708,-2914.207035,-12.50711054
8019,2016,South Dakota,Gregory,852,153963,30535109,5826217,4107462,771140,0.132356,-947615,1718755,-1112.224178,-6.154822912
8020,2016,South Dakota,Haakon,407,272230,22867563,5706674,3859504,1924340,0.337208,77170,1847170,189.6068796,0.283473533
8021,2016,South Dakota,Hamlin,784,197315,74871597,7931815,5704400,525342,0.066232,-1702073,2227415,-2171.01148,-8.62617135
8022,2016,South Dakota,Hand,924,486471,120411527,22106939,16114722,5343154,0.241695,-649063,5992217,-702.4491342,-1.334227528
8023,2016,South Dakota,Hanson,711,174542,63537837,11222721,8337042,4005458,0.356906,1119779,2885679,1574.935302,6.415527495
8024,2016,South Dakota,Harding,236,245445,12478799,2622888,1661728,3797134,1.447692,2835974,961160,12016.83898,11.55441749
8025,2016,South Dakota,Hughes,589,237408,40620706,9513929,6478866,2018683,0.212181,-1016380,3035063,-1725.602716,-4.28115312
8026,2016,South Dakota,Hutchinson,1776,340099,116420042,21366659,15168008,7541450,0.352954,1342799,6198651,756.080518,3.948259183
8027,2016,South Dakota,Hyde,516,245693,41605140,10070992,7161499,3365859,0.334213,456366,2909493,884.4302326,1.857464397
8028,2016,South Dakota,Jackson,256,200377,11560084,2538771,1608269,1116242,0.439678,185740,930502,725.546875,0.926952694
8029,2016,South Dakota,Jerauld,439,118293,29518444,4916524,3493378,1211924,0.2465,-211222,1423146,-481.143508,-1.785583255
8030,2016,South Dakota,Jones,278,129689,14141481,3806938,2586631,694606,0.182457,-525701,1220307,-1891.010791,-4.053551188
8031,2016,South Dakota,Kingsbury,1236,315494,109183699,14158650,10457159,925532,0.065368,-2775959,3701491,-2245.921521,-8.798769549
8032,2016,South Dakota,Lake,1078,242049,92690799,7559738,5337955,326253,0.043156,-1895530,2221783,-1758.376623,-7.831182942
8033,2016,South Dakota,Lawrence,24,3652,263586,41589,36216,102308,2.459977,96935,5373,4038.958333,26.54299014
8034,2016,South Dakota,Lincoln,1453,267010,105423845,12382316,8010743,1924647,0.155435,-2446926,4371573,-1684.050929,-9.164173626
8035,2016,South Dakota,Lyman,739,370719,49066747,11716056,7684682,2746141,0.234391,-1285233,4031374,-1739.151556,-3.466865739
8036,2016,South Dakota,Marshall,757,235822,80622481,12628435,8814607,1506601,0.119302,-2307227,3813828,-3047.856011,-9.783764874
8037,2016,South Dakota,Mccook,1201,265449,95971136,12241335,8645569,2098591,0.171434,-1497175,3595766,-1246.606994,-5.640160633
