Pay_year,State,full_practice_code,practice_code,StatutoryCategory, payments ,practice_instance_count
2019,Arkansas,E329144Z,329,Soil remediation (6(A)(vi),,
2019,Arkansas,E334107Z,334,Other (6(A)(vii)),266354,80
2019,Arkansas,E338136Z,338,Land Management (6(A)(ii)),90826,15
2019,Arkansas,E338137Z1,338,Land Management (6(A)(ii)),57844,9
2019,Arkansas,E340101Z,340,Vegetative (6(A)(iii),31831,36
2019,Arkansas,E340106Z1,340,Vegetative (6(A)(iii),57026,18
2019,Arkansas,E340106Z2,340,Vegetative (6(A)(iii),39347,27
2019,Arkansas,E340107Z,340,Vegetative (6(A)(iii),23120,34
2019,Arkansas,E340118Z,340,Vegetative (6(A)(iii),6293,22
2019,Arkansas,E340119Z,340,Vegetative (6(A)(iii),,
2019,Arkansas,E340134Z,340,Vegetative (6(A)(iii),78407,111
2019,Arkansas,E345101Z,345,Soil remediation (6(A)(vi),62336,83
2019,Arkansas,E345106Z,345,Soil remediation (6(A)(vi),126556,123
2019,Arkansas,E345114Z,345,Soil remediation (6(A)(vi),119082,127
2019,Arkansas,E345115Z,345,Soil remediation (6(A)(vi),53017,93
2019,Arkansas,E345128Z,345,Soil remediation (6(A)(vi),31475,63
2019,Arkansas,E345144Z,345,Soil remediation (6(A)(vi),32371,54
2019,Arkansas,E386136Z,386,Vegetative (6(A)(iii),32429,6
2019,Arkansas,E395137X,395,Land Management (6(A)(ii)),852515,14
2019,Arkansas,E449114Z7,449,Structural (6(A)(i)),381555,49
2019,Arkansas,E449114Z8,449,Structural (6(A)(i)),526164,21
2019,Arkansas,E472122Z,472,Land Management (6(A)(ii)),,
2019,Arkansas,E511137Z1,511,Forest management (6(A)(iv)),72911,48
2019,Arkansas,E511139Z2,511,Forest management (6(A)(iv)),1072,4
2019,Arkansas,E512132Z1,512,Vegetative (6(A)(iii),,
2019,Arkansas,E512132Z2,512,Vegetative (6(A)(iii),,
2019,Arkansas,E512133Z1,512,Vegetative (6(A)(iii),,
2019,Arkansas,E512136Z1,512,Vegetative (6(A)(iii),,
2019,Arkansas,E512136Z2,512,Vegetative (6(A)(iii),,
2019,Arkansas,E528132Z2,528,Land Management (6(A)(ii)),1847,5
2019,Arkansas,E528133Z1,528,Land Management (6(A)(ii)),67582,12
2019,Arkansas,E528133Z2,528,Land Management (6(A)(ii)),9610,4
2019,Arkansas,E590118X,590,Structural (6(A)(i)),599768,103
2019,Arkansas,E590118Z,590,Structural (6(A)(i)),1002798,199
2019,Arkansas,E590119X,590,Structural (6(A)(i)),272220,28
2019,Arkansas,E590119Z,590,Structural (6(A)(i)),367897,107
2019,Arkansas,E590130Z,590,Structural (6(A)(i)),577205,131
2019,Arkansas,E595116X,595,Other (6(A)(vii)),2304534,245
2019,Arkansas,E595116Z,595,Other (6(A)(vii)),451403,171
2019,Arkansas,E595129Z,595,Other (6(A)(vii)),315476,116
2019,Arkansas,E612130Z,612,Forest management (6(A)(iv)),,
2019,Arkansas,E612133X1,612,Forest management (6(A)(iv)),1688,8
2019,Arkansas,E612136Z,612,Forest management (6(A)(iv)),18403,7
2019,Arkansas,E612137Z,612,Forest management (6(A)(iv)),171914,9
2019,Arkansas,E646136Z1,646,Land Management (6(A)(ii)),851188,214
2019,Arkansas,E646137Z1,646,Land Management (6(A)(ii)),543983,143
2019,Arkansas,E646138Z1,646,Land Management (6(A)(ii)),82428,25
2019,Arkansas,E646139Z1,646,Land Management (6(A)(ii)),148281,69
2019,Arkansas,E647136Z1,647,Land Management (6(A)(ii)),,
2019,Arkansas,E647137Z1,647,Land Management (6(A)(ii)),364652,62
2019,Arkansas,E666106Z2,666,Forest management (6(A)(iv)),,
2019,Arkansas,E666107Z,666,Forest management (6(A)(iv)),,
2019,Arkansas,E666115Z2,666,Forest management (6(A)(iv)),,
2019,Arkansas,E666118Z,666,Forest management (6(A)(iv)),,
2019,Arkansas,E666130Z,666,Forest management (6(A)(iv)),,
2019,Arkansas,E666132Z1,666,Forest management (6(A)(iv)),53572,5
2019,Arkansas,E666132Z2,666,Forest management (6(A)(iv)),10536,4
2019,Arkansas,E666133X,666,Forest management (6(A)(iv)),83827,4
2019,Arkansas,E666133Z1,666,Forest management (6(A)(iv)),,
2019,Arkansas,E666134Z,666,Forest management (6(A)(iv)),,
2019,Arkansas,E666135Z2,666,Forest management (6(A)(iv)),,
2019,Arkansas,E666136Z1,666,Forest management (6(A)(iv)),,
2019,Arkansas,E666136Z3,666,Forest management (6(A)(iv)),5287,7
2019,Arkansas,E666137Z1,666,Forest management (6(A)(iv)),16884,9
2019,Arkansas,E666137Z2,666,Forest management (6(A)(iv)),,
2019,Arkansas,E666137Z6,666,Forest management (6(A)(iv)),,
2019,Arkansas,E666137Z7,666,Forest management (6(A)(iv)),,
2019,Arkansas,FARM,FARM,2014 Other Practices,74882,30
2019,Arkansas,MINPAY,MINPAY,2014 Other Practices,318,5
2019,Arkansas,NIPF,NIPF,NIPF,408929,145
2019,Arkansas,PAST,PAST,Pastureland,517666,121
2019,California,314,314,Land Management (6(A)(ii)),,
2019,California,315,315,Land Management (6(A)(ii)),25787,13
2019,California,319,319,Structural (6(A)(i)),,
2019,California,328,328,Vegetative (6(A)(iii),154,4
2019,California,340,340,Vegetative (6(A)(iii),,
2019,California,384,384,Forest management (6(A)(iv)),,
2019,California,386,386,Vegetative (6(A)(iii),,
2019,California,441,441,Structural (6(A)(i)),,
2019,California,484,484,Land Management (6(A)(ii)),878,8
2019,California,490,490,Forest management (6(A)(iv)),,
2019,California,512,512,Vegetative (6(A)(iii),1250,4
2019,California,516,516,Structural (6(A)(i)),,
2019,California,528,528,Land Management (6(A)(ii)),105,7
2019,California,533,533,Structural (6(A)(i)),,
2019,California,561,561,Land Management (6(A)(ii)),,
2019,California,614,614,Structural (6(A)(i)),,
2019,California,645,645,Land Management (6(A)(ii)),,
2019,California,649,649,Structural (6(A)(i)),272,21
2019,California,660,660,Forest management (6(A)(iv)),644,5
2019,California,666,666,Forest management (6(A)(iv)),,
2019,California,AGLAND,AGLAND,2014 Other Practices,56802,30
2019,California,CROP,CROP,Cropland,630381,99
2019,California,E314133Z,314,Land Management (6(A)(ii)),,
2019,California,E314134Z,314,Land Management (6(A)(ii)),,
2019,California,E315133Z,315,Land Management (6(A)(ii)),,
2019,California,E315134Z,315,Land Management (6(A)(ii)),,
2019,California,E327136Z2,327,Vegetative (6(A)(iii),,
2019,California,E327139Z,327,Vegetative (6(A)(iii),,
2019,California,E328137Z,328,Vegetative (6(A)(iii),11625,7
2019,California,E334107Z,334,Other (6(A)(vii)),,
2019,California,E340106Z2,340,Vegetative (6(A)(iii),16673,5
2019,California,E340106Z3,340,Vegetative (6(A)(iii),1417,6
2019,California,E340107Z,340,Vegetative (6(A)(iii),24930,4
2019,California,E340134Z,340,Vegetative (6(A)(iii),,
2019,California,E376128Z,376,Land Management (6(A)(ii)),253,8
2019,California,E382136Z,382,Land Management (6(A)(ii)),,
2019,California,E383135Z,383,Forest management (6(A)(iv)),,
2019,California,E386101Z,386,Vegetative (6(A)(iii),,
2019,California,E386106Z,386,Vegetative (6(A)(iii),,
2019,California,E386136Z,386,Vegetative (6(A)(iii),,
2019,California,E386137Z,386,Vegetative (6(A)(iii),,
2019,California,E386139Z,386,Vegetative (6(A)(iii),,
2019,California,E449114Z7,449,Structural (6(A)(i)),66755,18
2019,California,E449114Z8,449,Structural (6(A)(i)),36641,4
2019,California,E449144Z,449,Structural (6(A)(i)),5206,5
2019,California,E472118Z,472,Land Management (6(A)(ii)),,
2019,California,E472122Z,472,Land Management (6(A)(ii)),,
2019,California,E511137Z1,511,Forest management (6(A)(iv)),148,4
2019,California,E512101Z1,512,Vegetative (6(A)(iii),138,4
2019,California,E512133Z1,512,Vegetative (6(A)(iii),,
2019,California,E528105Z,528,Land Management (6(A)(ii)),8192,4
2019,California,E528132Z3,528,Land Management (6(A)(ii)),43370,8
2019,California,E528136Z1,528,Land Management (6(A)(ii)),343,4
2019,California,E528137Z1,528,Land Management (6(A)(ii)),13231,4
2019,California,E528137Z2,528,Land Management (6(A)(ii)),,
2019,California,E550106Z,550,Vegetative (6(A)(iii),,
2019,California,E580105Z,580,Structural (6(A)(i)),,
2019,California,E590118X,590,Structural (6(A)(i)),1557,11
2019,California,E590119Z,590,Structural (6(A)(i)),9522,8
2019,California,E595116X,595,Other (6(A)(vii)),1201,11
2019,California,E595116Z,595,Other (6(A)(vii)),991,12
2019,California,E595129Z,595,Other (6(A)(vii)),,
2019,California,E612130Z,612,Forest management (6(A)(iv)),,
2019,California,E612136Z,612,Forest management (6(A)(iv)),,
2019,California,E612137Z,612,Forest management (6(A)(iv)),107181,9
2019,California,E666106Z2,666,Forest management (6(A)(iv)),14075,17
2019,California,E666115Z2,666,Forest management (6(A)(iv)),61469,16
2019,California,E666130Z,666,Forest management (6(A)(iv)),,
2019,California,E666132Z1,666,Forest management (6(A)(iv)),53758,9
2019,California,E666132Z2,666,Forest management (6(A)(iv)),,
2019,California,E666135Z1,666,Forest management (6(A)(iv)),28089,4
2019,California,E666135Z3,666,Forest management (6(A)(iv)),,
2019,California,E666136Z3,666,Forest management (6(A)(iv)),,
2019,California,E666137Z1,666,Forest management (6(A)(iv)),3452,9
2019,California,E666137Z2,666,Forest management (6(A)(iv)),,
2019,California,E666137Z8,666,Forest management (6(A)(iv)),,
2019,California,FARM,FARM,2014 Other Practices,80073,40
2019,California,MINPAY,MINPAY,2014 Other Practices,,
2019,California,NIPF,NIPF,NIPF,262880,83
2019,California,PAST,PAST,Pastureland,105032,40
2019,California,RANGE,RANGE,Rangeland,256699,65
2019,Colorado,327,327,Vegetative (6(A)(iii),,
2019,Colorado,340,340,Vegetative (6(A)(iii),2834,4
2019,Colorado,342,342,Vegetative (6(A)(iii),,
2019,Colorado,386,386,Vegetative (6(A)(iii),,
2019,Colorado,516,516,Structural (6(A)(i)),,
2019,Colorado,528,528,Land Management (6(A)(ii)),942,15
2019,Colorado,533,533,Structural (6(A)(i)),,
2019,Colorado,550,550,Vegetative (6(A)(iii),,
2019,Colorado,590,590,Structural (6(A)(i)),60499,17
2019,Colorado,595,595,Other (6(A)(vii)),1814,6
2019,Colorado,612,612,Forest management (6(A)(iv)),,
2019,Colorado,614,614,Structural (6(A)(i)),,
2019,Colorado,645,645,Land Management (6(A)(ii)),,
2019,Colorado,649,649,Structural (6(A)(i)),76,6
2019,Colorado,650,650,Land Management (6(A)(ii)),792,4
2019,Colorado,AGLAND,AGLAND,2014 Other Practices,51565,25
2019,Colorado,CROP,CROP,Cropland,3067254,220
2019,Colorado,E314134Z,314,Land Management (6(A)(ii)),,
2019,Colorado,E315134Z,315,Land Management (6(A)(ii)),43308,9
2019,Colorado,E327136Z1,327,Vegetative (6(A)(iii),,
2019,Colorado,E327137Z,327,Vegetative (6(A)(iii),,
2019,Colorado,E328136Z,328,Vegetative (6(A)(iii),100718,30
2019,Colorado,E328136Z2,328,Vegetative (6(A)(iii),,
2019,Colorado,E328137Z,328,Vegetative (6(A)(iii),46672,8
2019,Colorado,E340106Z2,340,Vegetative (6(A)(iii),4749,8
2019,Colorado,E340107Z,340,Vegetative (6(A)(iii),,
2019,Colorado,E340134Z,340,Vegetative (6(A)(iii),,
2019,Colorado,E345101Z,345,Soil remediation (6(A)(vi),12513,13
2019,Colorado,E345102Z,345,Soil remediation (6(A)(vi),41718,10
2019,Colorado,E345106Z,345,Soil remediation (6(A)(vi),5314,8
2019,Colorado,E449114Z5,449,Structural (6(A)(i)),,
2019,Colorado,E449114Z7,449,Structural (6(A)(i)),110201,12
2019,Colorado,E449114Z8,449,Structural (6(A)(i)),90683,5
2019,Colorado,E511137Z1,511,Forest management (6(A)(iv)),14993,11
2019,Colorado,E512101Z1,512,Vegetative (6(A)(iii),,
2019,Colorado,E528118Z2,528,Land Management (6(A)(ii)),6036,5
2019,Colorado,E528119Z,528,Land Management (6(A)(ii)),7363,4
2019,Colorado,E528132Z3,528,Land Management (6(A)(ii)),30157,10
2019,Colorado,E528140Z1,528,Land Management (6(A)(ii)),1902,4
2019,Colorado,E550136Z,550,Vegetative (6(A)(iii),,
2019,Colorado,E590118X,590,Structural (6(A)(i)),235204,16
2019,Colorado,E590118Z,590,Structural (6(A)(i)),239854,29
2019,Colorado,E590119X,590,Structural (6(A)(i)),23982,4
2019,Colorado,E590119Z,590,Structural (6(A)(i)),352413,31
2019,Colorado,E590130Z,590,Structural (6(A)(i)),44838,6
2019,Colorado,E595116X,595,Other (6(A)(vii)),929044,69
2019,Colorado,E595116Z,595,Other (6(A)(vii)),151333,25
2019,Colorado,E595129Z,595,Other (6(A)(vii)),71806,16
2019,Colorado,E612132Z,612,Forest management (6(A)(iv)),,
2019,Colorado,E612137Z,612,Forest management (6(A)(iv)),,
2019,Colorado,E645137Z,645,Land Management (6(A)(ii)),,
2019,Colorado,FARM,FARM,2014 Other Practices,42050,25
2019,Colorado,RANGE,RANGE,Rangeland,227484,84
2019,Connecticut,490,490,Forest management (6(A)(iv)),,
2019,Connecticut,AGLAND,AGLAND,2014 Other Practices,17525,10
2019,Connecticut,CROP,CROP,Cropland,17765,10
2019,Connecticut,E327136Z1,327,Vegetative (6(A)(iii),,
2019,Connecticut,E329114Z,329,Soil remediation (6(A)(vi),,
2019,Connecticut,E340107Z,340,Vegetative (6(A)(iii),,
2019,Connecticut,E345106Z,345,Soil remediation (6(A)(vi),,
2019,Connecticut,E472118Z,472,Land Management (6(A)(ii)),,
2019,Connecticut,E528137Z1,528,Land Management (6(A)(ii)),13,4
2019,Connecticut,E612136Z,612,Forest management (6(A)(iv)),,
2019,Connecticut,PAST,PAST,Pastureland,30015,10
2019,Delaware,340,340,Vegetative (6(A)(iii),,
2019,Delaware,CROP,CROP,Cropland,84731,12
2019,Delaware,E328136Z,328,Vegetative (6(A)(iii),4319,5
2019,Delaware,E595116X,595,Other (6(A)(vii)),,
2019,Florida,314,314,Land Management (6(A)(ii)),219,7
2019,Florida,315,315,Land Management (6(A)(ii)),,
2019,Florida,327,327,Vegetative (6(A)(iii),,
2019,Florida,338,338,Land Management (6(A)(ii)),,
2019,Florida,340,340,Vegetative (6(A)(iii),779,9
2019,Florida,441,441,Structural (6(A)(i)),,
2019,Florida,449,449,Structural (6(A)(i)),,
2019,Florida,512,512,Vegetative (6(A)(iii),,
2019,Florida,528,528,Land Management (6(A)(ii)),16046,18
2019,Florida,561,561,Land Management (6(A)(ii)),,
2019,Florida,595,595,Other (6(A)(vii)),3768,10
2019,Florida,AGLAND,AGLAND,2014 Other Practices,37125,15
2019,Florida,CROP,CROP,Cropland,106013,38
2019,Florida,E314133Z,314,Land Management (6(A)(ii)),32482,9
2019,Florida,E315132Z,315,Land Management (6(A)(ii)),,
2019,Florida,E315134Z,315,Land Management (6(A)(ii)),6567,6
2019,Florida,E327136Z1,327,Vegetative (6(A)(iii),,
2019,Florida,E327137Z,327,Vegetative (6(A)(iii),,
2019,Florida,E338137Z2,338,Land Management (6(A)(ii)),,
2019,Florida,E340134Z,340,Vegetative (6(A)(iii),,
2019,Florida,E381137Z,381,Vegetative (6(A)(iii),741,4
2019,Florida,E511137Z1,511,Forest management (6(A)(iv)),,
2019,Florida,E512133Z1,512,Vegetative (6(A)(iii),,
2019,Florida,E512136Z1,512,Vegetative (6(A)(iii),,
2019,Florida,E512136Z2,512,Vegetative (6(A)(iii),,
2019,Florida,E512140Z,512,Vegetative (6(A)(iii),4903,5
2019,Florida,E528118Z1,528,Land Management (6(A)(ii)),26657,8
2019,Florida,E528132Z2,528,Land Management (6(A)(ii)),,
2019,Florida,E528133Z2,528,Land Management (6(A)(ii)),,
2019,Florida,E528140Z1,528,Land Management (6(A)(ii)),25312,8
2019,Florida,E590118X,590,Structural (6(A)(i)),,
2019,Florida,E595116X,595,Other (6(A)(vii)),,
2019,Florida,E595116Z,595,Other (6(A)(vii)),4885,9
2019,Florida,E612130Z,612,Forest management (6(A)(iv)),,
2019,Florida,E666106Z2,666,Forest management (6(A)(iv)),29914,4
2019,Florida,E666132Z2,666,Forest management (6(A)(iv)),,
2019,Florida,E666133Z1,666,Forest management (6(A)(iv)),,
2019,Florida,E666135Z1,666,Forest management (6(A)(iv)),,
2019,Florida,E666137Z1,666,Forest management (6(A)(iv)),,
2019,Florida,E666137Z2,666,Forest management (6(A)(iv)),,
2019,Florida,E666137Z7,666,Forest management (6(A)(iv)),47069,4
2019,Florida,FARM,FARM,2014 Other Practices,24900,15
2019,Florida,MINPAY,MINPAY,2014 Other Practices,,
2019,Florida,NIPF,NIPF,NIPF,55455,26
2019,Florida,PAST,PAST,Pastureland,241224,75
2019,Florida,RANGE,RANGE,Rangeland,74847,25
2019,Georgia,315,315,Land Management (6(A)(ii)),,
2019,Georgia,327,327,Vegetative (6(A)(iii),,
2019,Georgia,328,328,Vegetative (6(A)(iii),43390,51
2019,Georgia,329,329,Soil remediation (6(A)(vi),1755,8
2019,Georgia,338,338,Land Management (6(A)(ii)),,
2019,Georgia,340,340,Vegetative (6(A)(iii),,
2019,Georgia,342,342,Vegetative (6(A)(iii),428,8
2019,Georgia,449,449,Structural (6(A)(i)),1802,4
2019,Georgia,528,528,Land Management (6(A)(ii)),2664,13
2019,Georgia,561,561,Land Management (6(A)(ii)),,
2019,Georgia,590,590,Structural (6(A)(i)),1162,10
2019,Georgia,614,614,Structural (6(A)(i)),,
2019,Georgia,647,647,Land Management (6(A)(ii)),,
2019,Georgia,649,649,Structural (6(A)(i)),,
2019,Georgia,660,660,Forest management (6(A)(iv)),,
2019,Georgia,666,666,Forest management (6(A)(iv)),,
2019,Georgia,AGLAND,AGLAND,2014 Other Practices,156764,60
2019,Georgia,CROP,CROP,Cropland,2913275,496
2019,Georgia,E314133Z,314,Land Management (6(A)(ii)),11096,20
2019,Georgia,E314134Z,314,Land Management (6(A)(ii)),,
2019,Georgia,E315132Z,315,Land Management (6(A)(ii)),106562,107
2019,Georgia,E315133Z,315,Land Management (6(A)(ii)),,
2019,Georgia,E315134Z,315,Land Management (6(A)(ii)),5913,16
2019,Georgia,E327136Z1,327,Vegetative (6(A)(iii),3917,6
2019,Georgia,E327136Z2,327,Vegetative (6(A)(iii),37015,7
2019,Georgia,E327137Z,327,Vegetative (6(A)(iii),70983,12
2019,Georgia,E327139Z,327,Vegetative (6(A)(iii),22254,28
2019,Georgia,E328101R,328,Vegetative (6(A)(iii),,
2019,Georgia,E328106R,328,Vegetative (6(A)(iii),,
2019,Georgia,E328106Z2,328,Vegetative (6(A)(iii),147124,55
2019,Georgia,E328107R,328,Vegetative (6(A)(iii),13533,4
2019,Georgia,E328136Z,328,Vegetative (6(A)(iii),45083,60
2019,Georgia,E328137Z,328,Vegetative (6(A)(iii),38,4
2019,Georgia,E329101Z,329,Soil remediation (6(A)(vi),25077,16
2019,Georgia,E329106Z,329,Soil remediation (6(A)(vi),96856,66
2019,Georgia,E329114Z,329,Soil remediation (6(A)(vi),897,4
2019,Georgia,E329115Z,329,Soil remediation (6(A)(vi),12557,12
2019,Georgia,E329128Z,329,Soil remediation (6(A)(vi),971,4
2019,Georgia,E329144Z,329,Soil remediation (6(A)(vi),42081,28
2019,Georgia,E334107Z,334,Other (6(A)(vii)),59539,22
2019,Georgia,E338137Z1,338,Land Management (6(A)(ii)),838907,86
2019,Georgia,E338137Z2,338,Land Management (6(A)(ii)),243346,58
2019,Georgia,E340101Z,340,Vegetative (6(A)(iii),331222,130
2019,Georgia,E340106Z1,340,Vegetative (6(A)(iii),97541,17
2019,Georgia,E340106Z3,340,Vegetative (6(A)(iii),8606,16
2019,Georgia,E340106Z4,340,Vegetative (6(A)(iii),12303,7
2019,Georgia,E340107Z,340,Vegetative (6(A)(iii),159613,47
2019,Georgia,E340118Z,340,Vegetative (6(A)(iii),21752,10
2019,Georgia,E340119Z,340,Vegetative (6(A)(iii),,
2019,Georgia,E340134Z,340,Vegetative (6(A)(iii),48295,22
2019,Georgia,E382136Z,382,Land Management (6(A)(ii)),501,4
2019,Georgia,E386101Z,386,Vegetative (6(A)(iii),29414,5
2019,Georgia,E386137Z,386,Vegetative (6(A)(iii),12866,4
2019,Georgia,E390136Z,390,Vegetative (6(A)(iii),,
2019,Georgia,E391126Z,391,Forest management (6(A)(iv)),35726,6
2019,Georgia,E391127Z,391,Forest management (6(A)(iv)),1177799,58
2019,Georgia,E393126Z,393,Vegetative (6(A)(iii),,
2019,Georgia,E449114Z5,449,Structural (6(A)(i)),,
2019,Georgia,E449114Z7,449,Structural (6(A)(i)),253333,95
2019,Georgia,E449114Z8,449,Structural (6(A)(i)),223326,30
2019,Georgia,E472118Z,472,Land Management (6(A)(ii)),9923,5
2019,Georgia,E472122Z,472,Land Management (6(A)(ii)),,
2019,Georgia,E512101Z2,512,Vegetative (6(A)(iii),4142,11
2019,Georgia,E512106Z2,512,Vegetative (6(A)(iii),,
2019,Georgia,E512132Z1,512,Vegetative (6(A)(iii),,
2019,Georgia,E512132Z2,512,Vegetative (6(A)(iii),3846,12
2019,Georgia,E512133Z1,512,Vegetative (6(A)(iii),21746,6
2019,Georgia,E512136Z1,512,Vegetative (6(A)(iii),,
2019,Georgia,E512136Z2,512,Vegetative (6(A)(iii),,
2019,Georgia,E512140Z,512,Vegetative (6(A)(iii),15928,6
2019,Georgia,E528104Z,528,Land Management (6(A)(ii)),3790,23
2019,Georgia,E528105Z,528,Land Management (6(A)(ii)),9304,8
2019,Georgia,E528140Z1,528,Land Management (6(A)(ii)),7027,29
2019,Georgia,E578139X,578,Structural (6(A)(i)),,
2019,Georgia,E590118X,590,Structural (6(A)(i)),1439789,214
2019,Georgia,E590118Z,590,Structural (6(A)(i)),464332,110
2019,Georgia,E590119X,590,Structural (6(A)(i)),478178,43
2019,Georgia,E590130Z,590,Structural (6(A)(i)),8758,14
2019,Georgia,E612130Z,612,Forest management (6(A)(iv)),1020145,39
2019,Georgia,E612132Z,612,Forest management (6(A)(iv)),,
2019,Georgia,E612136Z,612,Forest management (6(A)(iv)),18883,6
2019,Georgia,E612137Z,612,Forest management (6(A)(iv)),59713,11
2019,Georgia,E645137Z,645,Land Management (6(A)(ii)),17405,5
2019,Georgia,E666106Z1,666,Forest management (6(A)(iv)),,
2019,Georgia,E666106Z2,666,Forest management (6(A)(iv)),97117,20
2019,Georgia,E666107Z,666,Forest management (6(A)(iv)),314820,47
2019,Georgia,E666115Z2,666,Forest management (6(A)(iv)),,
2019,Georgia,E666118Z,666,Forest management (6(A)(iv)),,
2019,Georgia,E666119Z,666,Forest management (6(A)(iv)),,
2019,Georgia,E666130Z,666,Forest management (6(A)(iv)),,
2019,Georgia,E666132Z1,666,Forest management (6(A)(iv)),,
2019,Georgia,E666132Z2,666,Forest management (6(A)(iv)),,
2019,Georgia,E666133X,666,Forest management (6(A)(iv)),,
2019,Georgia,E666133Z1,666,Forest management (6(A)(iv)),38128,23
2019,Georgia,E666133Z2,666,Forest management (6(A)(iv)),,
2019,Georgia,E666134Z,666,Forest management (6(A)(iv)),97898,10
2019,Georgia,E666135Z1,666,Forest management (6(A)(iv)),115645,7
2019,Georgia,E666136Z1,666,Forest management (6(A)(iv)),,
2019,Georgia,E666136Z2,666,Forest management (6(A)(iv)),,
2019,Georgia,E666137Z1,666,Forest management (6(A)(iv)),183178,50
2019,Georgia,E666137Z3,666,Forest management (6(A)(iv)),,
2019,Georgia,E666137Z6,666,Forest management (6(A)(iv)),15117,6
2019,Georgia,E666137Z7,666,Forest management (6(A)(iv)),20767,4
2019,Georgia,FARM,FARM,2014 Other Practices,12515,5
2019,Georgia,MINPAY,MINPAY,2014 Other Practices,3241,7
2019,Georgia,NIPF,NIPF,NIPF,992883,337
2019,Georgia,PAST,PAST,Pastureland,637287,205
