Pay_year,state_code,State,practice_code,payments,StatutoryCategory
2021,31,Nebraska,314,7554,Land Management (6(A)(ii))
2021,31,Nebraska,315,13369,Land Management (6(A)(ii))
2021,31,Nebraska,327,1964,Vegetative (6(A)(iii))
2021,31,Nebraska,328,1895,Vegetative (6(A)(iii))
2021,31,Nebraska,329,5076,Soil remediation (6(A)(vi))
2021,31,Nebraska,338,118,Land Management (6(A)(ii))
2021,31,Nebraska,340,77044,Vegetative (6(A)(iii))
2021,31,Nebraska,342,28,Vegetative (6(A)(iii))
2021,31,Nebraska,380,442,Vegetative (6(A)(iii))
2021,31,Nebraska,382,943,Land Management (6(A)(ii))
2021,31,Nebraska,386,111,Vegetative (6(A)(iii))
2021,31,Nebraska,391,68,Forest management (6(A)(iv))
2021,31,Nebraska,393,175,Vegetative (6(A)(iii))
2021,31,Nebraska,410,1815,Land Management (6(A)(ii))
2021,31,Nebraska,449,1045,Structural (6(A)(i))
2021,31,Nebraska,511,304,Forest management (6(A)(iv))
2021,31,Nebraska,512,270,Vegetative (6(A)(iii))
2021,31,Nebraska,528,52173,Land Management (6(A)(ii))
2021,31,Nebraska,550,3713,Vegetative (6(A)(iii))
2021,31,Nebraska,558,581,Structural (6(A)(i))
2021,31,Nebraska,587,158,Structural (6(A)(i))
2021,31,Nebraska,590,10348,Land Management (6(A)(ii))
2021,31,Nebraska,595,14248,Other (6(A)(vii))
2021,31,Nebraska,612,2143,Forest management (6(A)(iv))
2021,31,Nebraska,614,529,Structural (6(A)(i))
2021,31,Nebraska,647,12,Land Management (6(A)(ii))
2021,31,Nebraska,649,40,Structural (6(A)(i))
2021,31,Nebraska,650,99,Land Management (6(A)(ii))
2021,31,Nebraska,660,35,Forest management (6(A)(iv))
2021,31,Nebraska,666,794,Forest management (6(A)(iv))
2021,31,Nebraska,AGLAND,526223,2014 Other Practices
2021,31,Nebraska,B000,999,Bundles
2021,31,Nebraska,B000,16452,Bundles
2021,31,Nebraska,B000,36181,Bundles
2021,31,Nebraska,B000,31992,Bundles
2021,31,Nebraska,CROP,13117907,Cropland
2021,31,Nebraska,E314,13076,Land Management (6(A)(ii))
2021,31,Nebraska,E314,7794,Land Management (6(A)(ii))
2021,31,Nebraska,E315,4032,Land Management (6(A)(ii))
2021,31,Nebraska,E315,149758,Land Management (6(A)(ii))
2021,31,Nebraska,E327,5503,Vegetative (6(A)(iii))
2021,31,Nebraska,E327,110014,Vegetative (6(A)(iii))
2021,31,Nebraska,E327,5751,Vegetative (6(A)(iii))
2021,31,Nebraska,E327,622,Vegetative (6(A)(iii))
2021,31,Nebraska,E328,1717,Vegetative (6(A)(iii))
2021,31,Nebraska,E328,1699,Vegetative (6(A)(iii))
2021,31,Nebraska,E328,1885,Vegetative (6(A)(iii))
2021,31,Nebraska,E328,3583,Vegetative (6(A)(iii))
2021,31,Nebraska,E328,51966,Vegetative (6(A)(iii))
2021,31,Nebraska,E328,1890,Vegetative (6(A)(iii))
2021,31,Nebraska,E328,5911,Vegetative (6(A)(iii))
2021,31,Nebraska,E328,4682,Vegetative (6(A)(iii))
2021,31,Nebraska,E329,6075,Soil remediation (6(A)(vi))
2021,31,Nebraska,E329,4012,Soil remediation (6(A)(vi))
2021,31,Nebraska,E329,5160,Soil remediation (6(A)(vi))
2021,31,Nebraska,E329,6165,Soil remediation (6(A)(vi))
2021,31,Nebraska,E333,625,Soil remediation (6(A)(vi))
2021,31,Nebraska,E334,4335,Other (6(A)(vii))
2021,31,Nebraska,E338,7047,Land Management (6(A)(ii))
2021,31,Nebraska,E340,44434,Vegetative (6(A)(iii))
2021,31,Nebraska,E340,1886,Vegetative (6(A)(iii))
2021,31,Nebraska,E340,55437,Vegetative (6(A)(iii))
2021,31,Nebraska,E340,80872,Vegetative (6(A)(iii))
2021,31,Nebraska,E340,11927,Vegetative (6(A)(iii))
2021,31,Nebraska,E340,7966,Vegetative (6(A)(iii))
2021,31,Nebraska,E340,5801,Vegetative (6(A)(iii))
2021,31,Nebraska,E340,13928,Vegetative (6(A)(iii))
2021,31,Nebraska,E345,28534,Soil remediation (6(A)(vi))
2021,31,Nebraska,E345,14469,Soil remediation (6(A)(vi))
2021,31,Nebraska,E345,12445,Soil remediation (6(A)(vi))
2021,31,Nebraska,E345,6218,Soil remediation (6(A)(vi))
2021,31,Nebraska,E345,1835,Soil remediation (6(A)(vi))
2021,31,Nebraska,E382,3841,Land Management (6(A)(ii))
2021,31,Nebraska,E386,787,Vegetative (6(A)(iii))
2021,31,Nebraska,E386,1574,Vegetative (6(A)(iii))
2021,31,Nebraska,E386,2309,Vegetative (6(A)(iii))
2021,31,Nebraska,E399,2781,Structural (6(A)(i))
2021,31,Nebraska,E449,37840,Structural (6(A)(i))
2021,31,Nebraska,E449,20704,Structural (6(A)(i))
2021,31,Nebraska,E449,1975,Structural (6(A)(i))
2021,31,Nebraska,E449,42850,Structural (6(A)(i))
2021,31,Nebraska,E449,61703,Structural (6(A)(i))
2021,31,Nebraska,E484,1117,Land Management (6(A)(ii))
2021,31,Nebraska,E511,105324,Forest management (6(A)(iv))
2021,31,Nebraska,E511,35644,Forest management (6(A)(iv))
2021,31,Nebraska,E511,2473,Forest management (6(A)(iv))
2021,31,Nebraska,E512,390,Vegetative (6(A)(iii))
2021,31,Nebraska,E512,464,Vegetative (6(A)(iii))
2021,31,Nebraska,E512,4642,Vegetative (6(A)(iii))
2021,31,Nebraska,E512,728,Vegetative (6(A)(iii))
2021,31,Nebraska,E512,13573,Vegetative (6(A)(iii))
2021,31,Nebraska,E528,7359,Land Management (6(A)(ii))
2021,31,Nebraska,E528,5691,Land Management (6(A)(ii))
2021,31,Nebraska,E528,53730,Land Management (6(A)(ii))
2021,31,Nebraska,E528,65712,Land Management (6(A)(ii))
2021,31,Nebraska,E528,3684,Land Management (6(A)(ii))
2021,31,Nebraska,E528,958,Land Management (6(A)(ii))
2021,31,Nebraska,E528,4703,Land Management (6(A)(ii))
2021,31,Nebraska,E528,13219,Land Management (6(A)(ii))
2021,31,Nebraska,E528,385857,Land Management (6(A)(ii))
2021,31,Nebraska,E528,178416,Land Management (6(A)(ii))
2021,31,Nebraska,E528,102851,Land Management (6(A)(ii))
2021,31,Nebraska,E528,575,Land Management (6(A)(ii))
2021,31,Nebraska,E528,19444,Land Management (6(A)(ii))
2021,31,Nebraska,E528,3132,Land Management (6(A)(ii))
2021,31,Nebraska,E528,89189,Land Management (6(A)(ii))
2021,31,Nebraska,E528,836191,Land Management (6(A)(ii))
2021,31,Nebraska,E528,851,Land Management (6(A)(ii))
2021,31,Nebraska,E550,875,Vegetative (6(A)(iii))
2021,31,Nebraska,E580,1774,Structural (6(A)(i))
2021,31,Nebraska,E590,233273,Land Management (6(A)(ii))
2021,31,Nebraska,E590,278104,Land Management (6(A)(ii))
2021,31,Nebraska,E590,13119,Land Management (6(A)(ii))
2021,31,Nebraska,E590,244894,Land Management (6(A)(ii))
2021,31,Nebraska,E590,202411,Land Management (6(A)(ii))
2021,31,Nebraska,E595,656065,Other (6(A)(vii))
2021,31,Nebraska,E595,198400,Other (6(A)(vii))
2021,31,Nebraska,E595,27434,Other (6(A)(vii))
2021,31,Nebraska,E612,795,Forest management (6(A)(iv))
2021,31,Nebraska,E612,806,Forest management (6(A)(iv))
2021,31,Nebraska,E612,1253,Forest management (6(A)(iv))
2021,31,Nebraska,E612,2444,Forest management (6(A)(iv))
2021,31,Nebraska,E612,3984,Forest management (6(A)(iv))
2021,31,Nebraska,E612,3619,Forest management (6(A)(iv))
2021,31,Nebraska,E645,6014,Land Management (6(A)(ii))
2021,31,Nebraska,E666,1057,Forest management (6(A)(iv))
2021,31,Nebraska,E666,358,Forest management (6(A)(iv))
2021,31,Nebraska,E666,1266,Forest management (6(A)(iv))
2021,31,Nebraska,FARM,847655,2014 Other Practices
2021,31,Nebraska,MINPAY,24606,2014 Other Practices
2021,31,Nebraska,NIPF,7021,NIPF
2021,31,Nebraska,PAST,396178,Pastureland
2021,31,Nebraska,PCROP,16518,Pastured Cropland
2021,31,Nebraska,RANGE,6352604,Rangeland
2021,31,Nebraska,RCCR,38233,2014 Other Practices
2021,31,Nebraska,RCCR98,831,2014 Other Practices
2021,32,Nevada,340,1,Vegetative (6(A)(iii))
2021,32,Nevada,449,17866,Structural (6(A)(i))
2021,32,Nevada,AGLAND,46029,2014 Other Practices
2021,32,Nevada,CROP,194396,Cropland
2021,32,Nevada,FARM,50386,2014 Other Practices
2021,32,Nevada,MINPAY,794,2014 Other Practices
2021,32,Nevada,PAST,28585,Pastureland
2021,32,Nevada,PCROP,2262,Pastured Cropland
2021,32,Nevada,RANGE,7897,Rangeland
2021,33,New Hampshire,449,1,Structural (6(A)(i))
2021,33,New Hampshire,511,2,Forest management (6(A)(iv))
2021,33,New Hampshire,647,210,Land Management (6(A)(ii))
2021,33,New Hampshire,AGLAND,6689,2014 Other Practices
2021,33,New Hampshire,CROP,64432,Cropland
2021,33,New Hampshire,E327,160,Vegetative (6(A)(iii))
2021,33,New Hampshire,E327,64,Vegetative (6(A)(iii))
2021,33,New Hampshire,E329,191,Soil remediation (6(A)(vi))
2021,33,New Hampshire,E340,84,Vegetative (6(A)(iii))
2021,33,New Hampshire,E340,13,Vegetative (6(A)(iii))
2021,33,New Hampshire,E345,283,Soil remediation (6(A)(vi))
2021,33,New Hampshire,E511,532,Forest management (6(A)(iv))
2021,33,New Hampshire,E512,36,Vegetative (6(A)(iii))
2021,33,New Hampshire,E512,501,Vegetative (6(A)(iii))
2021,33,New Hampshire,E528,89,Land Management (6(A)(ii))
2021,33,New Hampshire,E612,11182,Forest management (6(A)(iv))
2021,33,New Hampshire,E612,27,Forest management (6(A)(iv))
2021,33,New Hampshire,E666,1380,Forest management (6(A)(iv))
2021,33,New Hampshire,E666,540,Forest management (6(A)(iv))
2021,33,New Hampshire,E666,5066,Forest management (6(A)(iv))
2021,33,New Hampshire,E666,15326,Forest management (6(A)(iv))
2021,33,New Hampshire,E666,707,Forest management (6(A)(iv))
2021,33,New Hampshire,FARM,23616,2014 Other Practices
2021,33,New Hampshire,MINPAY,110,2014 Other Practices
2021,33,New Hampshire,NIPF,123512,NIPF
2021,33,New Hampshire,PAST,17660,Pastureland
2021,34,New Jersey,314,278,Land Management (6(A)(ii))
2021,34,New Jersey,319,244,Structural (6(A)(i))
2021,34,New Jersey,340,338,Vegetative (6(A)(iii))
2021,34,New Jersey,342,24,Vegetative (6(A)(iii))
2021,34,New Jersey,645,10,Land Management (6(A)(ii))
2021,34,New Jersey,666,89,Forest management (6(A)(iv))
2021,34,New Jersey,AGLAND,2852,2014 Other Practices
2021,34,New Jersey,CROP,119855,Cropland
2021,34,New Jersey,E315,10,Land Management (6(A)(ii))
2021,34,New Jersey,E327,305,Vegetative (6(A)(iii))
2021,34,New Jersey,E340,2,Vegetative (6(A)(iii))
2021,34,New Jersey,E340,164,Vegetative (6(A)(iii))
2021,34,New Jersey,E484,4,Land Management (6(A)(ii))
2021,34,New Jersey,E511,304,Forest management (6(A)(iv))
2021,34,New Jersey,E595,2100,Other (6(A)(vii))
2021,34,New Jersey,FARM,5025,2014 Other Practices
2021,34,New Jersey,MINPAY,1149,2014 Other Practices
2021,34,New Jersey,NIPF,16174,NIPF
2021,34,New Jersey,PAST,18063,Pastureland
2021,34,New Jersey,PCROP,807,Pastured Cropland
2021,35,New Mexico,314,1362,Land Management (6(A)(ii))
2021,35,New Mexico,327,2,Vegetative (6(A)(iii))
2021,35,New Mexico,328,202,Vegetative (6(A)(iii))
2021,35,New Mexico,511,8,Forest management (6(A)(iv))
2021,35,New Mexico,528,59870,Land Management (6(A)(ii))
2021,35,New Mexico,612,2025,Forest management (6(A)(iv))
2021,35,New Mexico,614,150,Structural (6(A)(i))
2021,35,New Mexico,645,624,Land Management (6(A)(ii))
2021,35,New Mexico,CROP,571297,Cropland
2021,35,New Mexico,E314,642,Land Management (6(A)(ii))
2021,35,New Mexico,E314,3713,Land Management (6(A)(ii))
2021,35,New Mexico,E328,2210,Vegetative (6(A)(iii))
2021,35,New Mexico,E328,3,Vegetative (6(A)(iii))
2021,35,New Mexico,E340,44400,Vegetative (6(A)(iii))
2021,35,New Mexico,E345,803,Soil remediation (6(A)(vi))
2021,35,New Mexico,E382,209,Land Management (6(A)(ii))
2021,35,New Mexico,E449,1131,Structural (6(A)(i))
2021,35,New Mexico,E449,1443,Structural (6(A)(i))
2021,35,New Mexico,E511,41,Forest management (6(A)(iv))
2021,35,New Mexico,E511,742,Forest management (6(A)(iv))
2021,35,New Mexico,E528,51264,Land Management (6(A)(ii))
2021,35,New Mexico,E528,469846,Land Management (6(A)(ii))
2021,35,New Mexico,E528,58727,Land Management (6(A)(ii))
2021,35,New Mexico,E528,18641,Land Management (6(A)(ii))
2021,35,New Mexico,E528,10057,Land Management (6(A)(ii))
2021,35,New Mexico,E528,103829,Land Management (6(A)(ii))
2021,35,New Mexico,E528,553548,Land Management (6(A)(ii))
2021,35,New Mexico,E590,18446,Land Management (6(A)(ii))
2021,35,New Mexico,E590,2005,Land Management (6(A)(ii))
2021,35,New Mexico,E595,6980,Other (6(A)(vii))
2021,35,New Mexico,E612,134671,Forest management (6(A)(iv))
2021,35,New Mexico,MINPAY,9726,2014 Other Practices
2021,35,New Mexico,NIPF,26116,NIPF
2021,35,New Mexico,PAST,33136,Pastureland
2021,35,New Mexico,RANGE,5194625,Rangeland
2021,36,New York,314,1557,Land Management (6(A)(ii))
2021,36,New York,315,39,Land Management (6(A)(ii))
2021,36,New York,319,800,Structural (6(A)(i))
2021,36,New York,327,69,Vegetative (6(A)(iii))
2021,36,New York,329,4,Soil remediation (6(A)(vi))
2021,36,New York,340,1222,Vegetative (6(A)(iii))
2021,36,New York,472,217,Land Management (6(A)(ii))
2021,36,New York,484,2400,Land Management (6(A)(ii))
2021,36,New York,512,727,Vegetative (6(A)(iii))
2021,36,New York,528,718,Land Management (6(A)(ii))
2021,36,New York,578,598,Structural (6(A)(i))
2021,36,New York,590,2,Land Management (6(A)(ii))
2021,36,New York,649,11,Structural (6(A)(i))
2021,36,New York,666,139,Forest management (6(A)(iv))
2021,36,New York,AGLAND,73856,2014 Other Practices
2021,36,New York,CROP,1765764,Cropland
2021,36,New York,E314,69,Land Management (6(A)(ii))
2021,36,New York,E315,878,Land Management (6(A)(ii))
2021,36,New York,E315,539,Land Management (6(A)(ii))
2021,36,New York,E327,34,Vegetative (6(A)(iii))
2021,36,New York,E327,6256,Vegetative (6(A)(iii))
2021,36,New York,E327,720,Vegetative (6(A)(iii))
2021,36,New York,E328,91,Vegetative (6(A)(iii))
2021,36,New York,E328,5853,Vegetative (6(A)(iii))
2021,36,New York,E329,1938,Soil remediation (6(A)(vi))
2021,36,New York,E329,561,Soil remediation (6(A)(vi))
2021,36,New York,E334,6198,Other (6(A)(vii))
2021,36,New York,E340,315,Vegetative (6(A)(iii))
2021,36,New York,E340,14265,Vegetative (6(A)(iii))
2021,36,New York,E340,2062,Vegetative (6(A)(iii))
2021,36,New York,E340,1167,Vegetative (6(A)(iii))
2021,36,New York,E340,289,Vegetative (6(A)(iii))
2021,36,New York,E340,8235,Vegetative (6(A)(iii))
2021,36,New York,E340,1145,Vegetative (6(A)(iii))
2021,36,New York,E340,2837,Vegetative (6(A)(iii))
2021,36,New York,E345,196,Soil remediation (6(A)(vi))
2021,36,New York,E345,209,Soil remediation (6(A)(vi))
2021,36,New York,E345,162,Soil remediation (6(A)(vi))
2021,36,New York,E512,207,Vegetative (6(A)(iii))
2021,36,New York,E512,73,Vegetative (6(A)(iii))
2021,36,New York,E512,837,Vegetative (6(A)(iii))
2021,36,New York,E528,1028,Land Management (6(A)(ii))
2021,36,New York,E528,6979,Land Management (6(A)(ii))
2021,36,New York,E528,1286,Land Management (6(A)(ii))
2021,36,New York,E590,16481,Land Management (6(A)(ii))
2021,36,New York,E590,25827,Land Management (6(A)(ii))
2021,36,New York,E590,32800,Land Management (6(A)(ii))
2021,36,New York,E590,39820,Land Management (6(A)(ii))
2021,36,New York,E595,67060,Other (6(A)(vii))
2021,36,New York,E595,53251,Other (6(A)(vii))
2021,36,New York,E595,7296,Other (6(A)(vii))
2021,36,New York,E612,449,Forest management (6(A)(iv))
2021,36,New York,E612,279,Forest management (6(A)(iv))
2021,36,New York,E612,1050,Forest management (6(A)(iv))
2021,36,New York,E612,2150,Forest management (6(A)(iv))
2021,36,New York,E612,672,Forest management (6(A)(iv))
2021,36,New York,E646,1855,Land Management (6(A)(ii))
2021,36,New York,E666,100,Forest management (6(A)(iv))
2021,36,New York,E666,16368,Forest management (6(A)(iv))
2021,36,New York,E666,1759,Forest management (6(A)(iv))
2021,36,New York,E666,1175,Forest management (6(A)(iv))
2021,36,New York,E666,548,Forest management (6(A)(iv))
2021,36,New York,E666,1301,Forest management (6(A)(iv))
2021,36,New York,E666,1098,Forest management (6(A)(iv))
2021,36,New York,FARM,36780,2014 Other Practices
2021,36,New York,MINPAY,26538,2014 Other Practices
2021,36,New York,NIPF,98498,NIPF
2021,36,New York,PAST,153480,Pastureland
2021,36,New York,PCROP,3216,Pastured Cropland
2021,37,North Carolina,314,2441,Land Management (6(A)(ii))
2021,37,North Carolina,327,36,Vegetative (6(A)(iii))
2021,37,North Carolina,338,728,Land Management (6(A)(ii))
2021,37,North Carolina,340,116,Vegetative (6(A)(iii))
2021,37,North Carolina,394,99,Land Management (6(A)(ii))
2021,37,North Carolina,528,237,Land Management (6(A)(ii))
2021,37,North Carolina,590,246,Land Management (6(A)(ii))
2021,37,North Carolina,666,926,Forest management (6(A)(iv))
2021,37,North Carolina,AGLAND,17296,2014 Other Practices
2021,37,North Carolina,CROP,783367,Cropland
2021,37,North Carolina,E327,2790,Vegetative (6(A)(iii))
2021,37,North Carolina,E327,1496,Vegetative (6(A)(iii))
2021,37,North Carolina,E328,158,Vegetative (6(A)(iii))
2021,37,North Carolina,E328,16974,Vegetative (6(A)(iii))
2021,37,North Carolina,E328,57,Vegetative (6(A)(iii))
2021,37,North Carolina,E329,5256,Soil remediation (6(A)(vi))
2021,37,North Carolina,E338,121659,Land Management (6(A)(ii))
2021,37,North Carolina,E338,21418,Land Management (6(A)(ii))
2021,37,North Carolina,E340,3136,Vegetative (6(A)(iii))
2021,37,North Carolina,E340,66049,Vegetative (6(A)(iii))
2021,37,North Carolina,E340,17272,Vegetative (6(A)(iii))
2021,37,North Carolina,E340,6578,Vegetative (6(A)(iii))
2021,37,North Carolina,E340,13574,Vegetative (6(A)(iii))
2021,37,North Carolina,E340,46650,Vegetative (6(A)(iii))
2021,37,North Carolina,E345,32445,Soil remediation (6(A)(vi))
2021,37,North Carolina,E345,2292,Soil remediation (6(A)(vi))
2021,37,North Carolina,E511,4157,Forest management (6(A)(iv))
2021,37,North Carolina,E528,5980,Land Management (6(A)(ii))
2021,37,North Carolina,E528,476,Land Management (6(A)(ii))
2021,37,North Carolina,E590,35655,Land Management (6(A)(ii))
2021,37,North Carolina,E590,12709,Land Management (6(A)(ii))
2021,37,North Carolina,E590,6000,Land Management (6(A)(ii))
2021,37,North Carolina,E590,13625,Land Management (6(A)(ii))
2021,37,North Carolina,E595,80727,Other (6(A)(vii))
2021,37,North Carolina,E595,6038,Other (6(A)(vii))
2021,37,North Carolina,E595,1989,Other (6(A)(vii))
2021,37,North Carolina,E612,46084,Forest management (6(A)(iv))
2021,37,North Carolina,E612,37052,Forest management (6(A)(iv))
2021,37,North Carolina,E612,5602,Forest management (6(A)(iv))
2021,37,North Carolina,E666,1505,Forest management (6(A)(iv))
2021,37,North Carolina,E666,906,Forest management (6(A)(iv))
2021,37,North Carolina,E666,915,Forest management (6(A)(iv))
2021,37,North Carolina,E666,87,Forest management (6(A)(iv))
2021,37,North Carolina,FARM,11214,2014 Other Practices
2021,37,North Carolina,MINPAY,29986,2014 Other Practices
2021,37,North Carolina,NIPF,200860,NIPF
2021,37,North Carolina,PAST,108580,Pastureland
2021,38,North Dakota,314,6189,Land Management (6(A)(ii))
2021,38,North Dakota,315,2860,Land Management (6(A)(ii))
2021,38,North Dakota,319,2145,Structural (6(A)(i))
2021,38,North Dakota,327,7105,Vegetative (6(A)(iii))
2021,38,North Dakota,328,25971,Vegetative (6(A)(iii))
2021,38,North Dakota,329,18412,Soil remediation (6(A)(vi))
2021,38,North Dakota,340,403889,Vegetative (6(A)(iii))
2021,38,North Dakota,342,1095,Vegetative (6(A)(iii))
2021,38,North Dakota,345,17559,Soil remediation (6(A)(vi))
2021,38,North Dakota,378,495,Structural (6(A)(i))
2021,38,North Dakota,382,3709,Land Management (6(A)(ii))
2021,38,North Dakota,386,1321,Vegetative (6(A)(iii))
2021,38,North Dakota,390,23,Vegetative (6(A)(iii))
2021,38,North Dakota,393,1753,Vegetative (6(A)(iii))
2021,38,North Dakota,449,299,Structural (6(A)(i))
2021,38,North Dakota,472,38,Land Management (6(A)(ii))
2021,38,North Dakota,511,861,Forest management (6(A)(iv))
2021,38,North Dakota,512,5754,Vegetative (6(A)(iii))
2021,38,North Dakota,528,18862,Land Management (6(A)(ii))
2021,38,North Dakota,590,62646,Land Management (6(A)(ii))
2021,38,North Dakota,595,281124,Other (6(A)(vii))
2021,38,North Dakota,610,338,Soil remediation (6(A)(vi))
2021,38,North Dakota,612,7423,Forest management (6(A)(iv))
2021,38,North Dakota,614,540,Structural (6(A)(i))
2021,38,North Dakota,644,23,Land Management (6(A)(ii))
2021,38,North Dakota,645,10071,Land Management (6(A)(ii))
2021,38,North Dakota,647,51,Land Management (6(A)(ii))
2021,38,North Dakota,660,102,Forest management (6(A)(iv))
2021,38,North Dakota,AGLAND,29005,2014 Other Practices
2021,38,North Dakota,CROP,25700422,Cropland
2021,38,North Dakota,E314,13288,Land Management (6(A)(ii))
2021,38,North Dakota,E314,831,Land Management (6(A)(ii))
2021,38,North Dakota,E315,121,Land Management (6(A)(ii))
2021,38,North Dakota,E315,324,Land Management (6(A)(ii))
2021,38,North Dakota,E328,3049,Vegetative (6(A)(iii))
2021,38,North Dakota,E328,304989,Vegetative (6(A)(iii))
2021,38,North Dakota,E328,8622,Vegetative (6(A)(iii))
2021,38,North Dakota,E328,254380,Vegetative (6(A)(iii))
2021,38,North Dakota,E328,55094,Vegetative (6(A)(iii))
2021,38,North Dakota,E328,10287,Vegetative (6(A)(iii))
2021,38,North Dakota,E328,26134,Vegetative (6(A)(iii))
2021,38,North Dakota,E328,112842,Vegetative (6(A)(iii))
2021,38,North Dakota,E328,18920,Vegetative (6(A)(iii))
2021,38,North Dakota,E329,4168,Soil remediation (6(A)(vi))
2021,38,North Dakota,E329,12019,Soil remediation (6(A)(vi))
2021,38,North Dakota,E329,50198,Soil remediation (6(A)(vi))
2021,38,North Dakota,E329,7133,Soil remediation (6(A)(vi))
