Pay_year,State,full_practice_code,practice_code,category_name,payments,practice_instance_count
2015,West Virginia,672,672,Other (6(A)(vii)),27056,8
2015,West Virginia,798,798,Structural (6(A)(i)),667520,78
2015,Wisconsin,102,102,Comprehensive Nutrient Mgt. (6(B)(i)),527589,57
2015,Wisconsin,106,106,other (6(B)(vi)),61730,64
2015,Wisconsin,110,110,Resource-conserving crop rotatation (6(B)(ii),,
2015,Wisconsin,128,128,other (6(B)(vi)),11898,6
2015,Wisconsin,138,138,other (6(B)(vi)),,
2015,Wisconsin,142,142,other (6(B)(vi)),,
2015,Wisconsin,313,313,Structural (6(A)(i)),5132132,51
2015,Wisconsin,314,314,Land Management (6(A)(ii)),240496,68
2015,Wisconsin,315,315,Land Management (6(A)(ii)),7275,7
2015,Wisconsin,316,316,Structural (6(A)(i)),,
2015,Wisconsin,317,317,Structural (6(A)(i)),,
2015,Wisconsin,326,326,Land Management (6(A)(ii)),,
2015,Wisconsin,327,327,Vegetative (6(A)(iii),508023,95
2015,Wisconsin,328,328,Vegetative (6(A)(iii),27462,18
2015,Wisconsin,329,329,Soil remediation (6(A)(vi),23906,31
2015,Wisconsin,338,338,Land Management (6(A)(ii)),89893,21
2015,Wisconsin,340,340,Vegetative (6(A)(iii),1990564,465
2015,Wisconsin,342,342,Vegetative (6(A)(iii),45754,127
2015,Wisconsin,351,351,Other (6(A)(vii)),10045,11
2015,Wisconsin,360,360,Structural (6(A)(i)),706730,31
2015,Wisconsin,362,362,Structural (6(A)(i)),12980,12
2015,Wisconsin,367,367,Structural (6(A)(i)),124832,7
2015,Wisconsin,374,374,Other (6(A)(vii)),,
2015,Wisconsin,380,380,Vegetative (6(A)(iii),,
2015,Wisconsin,382,382,Land Management (6(A)(ii)),704993,180
2015,Wisconsin,384,384,Forest management (6(A)(iv)),,
2015,Wisconsin,386,386,Vegetative (6(A)(iii),51825,4
2015,Wisconsin,393,393,Vegetative (6(A)(iii),1079,5
2015,Wisconsin,394,394,Land Management (6(A)(ii)),,
2015,Wisconsin,395,395,Land Management (6(A)(ii)),66802,31
2015,Wisconsin,396,396,Structural (6(A)(i)),,
2015,Wisconsin,397,397,Structural (6(A)(i)),,
2015,Wisconsin,410,410,Land Management (6(A)(ii)),436453,51
2015,Wisconsin,412,412,Vegetative (6(A)(iii),302887,154
2015,Wisconsin,430,430,Structural (6(A)(i)),89125,6
2015,Wisconsin,441,441,Structural (6(A)(i)),,
2015,Wisconsin,442,442,Structural (6(A)(i)),358738,10
2015,Wisconsin,449,449,Structural (6(A)(i)),12982,14
2015,Wisconsin,468,468,Structural (6(A)(i)),130030,17
2015,Wisconsin,472,472,Land Management (6(A)(ii)),,
2015,Wisconsin,484,484,Land Management (6(A)(ii)),272202,177
2015,Wisconsin,490,490,Forest management (6(A)(iv)),36786,20
2015,Wisconsin,500,500,Land Management (6(A)(ii)),76248,65
2015,Wisconsin,511,511,Forest management (6(A)(iv)),1293,13
2015,Wisconsin,512,512,Vegetative (6(A)(iii),294967,88
2015,Wisconsin,516,516,Structural (6(A)(i)),226626,100
2015,Wisconsin,521A,521,Structural (6(A)(i)),232650,4
2015,Wisconsin,521D,521,Structural (6(A)(i)),,
2015,Wisconsin,527,527,Land Management (6(A)(ii)),,
2015,Wisconsin,528,528,Land Management (6(A)(ii)),371348,211
2015,Wisconsin,533,533,Structural (6(A)(i)),500104,42
2015,Wisconsin,558,558,Structural (6(A)(i)),19288,13
2015,Wisconsin,560,560,Land Management (6(A)(ii)),270122,43
2015,Wisconsin,561,561,Land Management (6(A)(ii)),761064,91
2015,Wisconsin,570,570,Structural (6(A)(i)),,
2015,Wisconsin,572,572,Other (6(A)(vii)),70215,38
2015,Wisconsin,574,574,Other (6(A)(vii)),,
2015,Wisconsin,575,575,Land Management (6(A)(ii)),26617,10
2015,Wisconsin,578,578,Structural (6(A)(i)),104067,65
2015,Wisconsin,580,580,Structural (6(A)(i)),799776,67
2015,Wisconsin,587,587,Structural (6(A)(i)),,
2015,Wisconsin,590,590,Land Management (6(A)(ii)),380311,80
2015,Wisconsin,595,595,Other (6(A)(vii)),26660,9
2015,Wisconsin,606,606,Structural (6(A)(i)),129202,21
2015,Wisconsin,612,612,Forest management (6(A)(iv)),45568,28
2015,Wisconsin,614,614,Structural (6(A)(i)),40700,76
2015,Wisconsin,620,620,Structural (6(A)(i)),67843,31
2015,Wisconsin,629,629,Structural (6(A)(i)),,
2015,Wisconsin,632,632,Structural (6(A)(i)),203654,4
2015,Wisconsin,634,634,Structural (6(A)(i)),933710,60
2015,Wisconsin,635,635,Vegetative (6(A)(iii),118646,23
2015,Wisconsin,638,638,Structural (6(A)(i)),15614,7
2015,Wisconsin,642,642,Structural (6(A)(i)),21819,5
2015,Wisconsin,644,644,Land Management (6(A)(ii)),14350,5
2015,Wisconsin,645,645,Land Management (6(A)(ii)),,
2015,Wisconsin,647,647,Land Management (6(A)(ii)),60747,10
2015,Wisconsin,649,649,Structural (6(A)(i)),13652,35
2015,Wisconsin,655,655,Forest management (6(A)(iv)),33678,7
2015,Wisconsin,657,657,Structural (6(A)(i)),75709,14
2015,Wisconsin,666,666,Forest management (6(A)(iv)),108721,35
2015,Wisconsin,670,670,Other (6(A)(vii)),258107,14
2015,Wisconsin,798,798,Structural (6(A)(i)),260764,34
2015,Wyoming,102,102,Comprehensive Nutrient Mgt. (6(B)(i)),,
2015,Wyoming,314,314,Land Management (6(A)(ii)),116844,15
2015,Wyoming,315,315,Land Management (6(A)(ii)),,
2015,Wyoming,327,327,Vegetative (6(A)(iii),,
2015,Wyoming,329,329,Soil remediation (6(A)(vi),32708,10
2015,Wyoming,340,340,Vegetative (6(A)(iii),74804,12
2015,Wyoming,342,342,Vegetative (6(A)(iii),,
2015,Wyoming,345,345,Soil remediation (6(A)(vi),87493,26
2015,Wyoming,350,350,Structural (6(A)(i)),,
2015,Wyoming,382,382,Land Management (6(A)(ii)),180631,28
2015,Wyoming,384,384,Forest management (6(A)(iv)),46980,24
2015,Wyoming,391,391,Forest management (6(A)(iv)),,
2015,Wyoming,430,430,Structural (6(A)(i)),1016774,89
2015,Wyoming,436,436,Structural (6(A)(i)),,
2015,Wyoming,441,441,Structural (6(A)(i)),,
2015,Wyoming,442,442,Structural (6(A)(i)),2388225,57
2015,Wyoming,443,443,Structural (6(A)(i)),132985,27
2015,Wyoming,449,449,Structural (6(A)(i)),10255,15
2015,Wyoming,500,500,Land Management (6(A)(ii)),60505,6
2015,Wyoming,512,512,Vegetative (6(A)(iii),44252,4
2015,Wyoming,516,516,Structural (6(A)(i)),681659,77
2015,Wyoming,528,528,Land Management (6(A)(ii)),1303383,32
2015,Wyoming,533,533,Structural (6(A)(i)),424031,80
2015,Wyoming,561,561,Land Management (6(A)(ii)),23608,90
2015,Wyoming,574,574,Other (6(A)(vii)),13299,4
2015,Wyoming,576,576,Structural (6(A)(i)),,
2015,Wyoming,578,578,Structural (6(A)(i)),,
2015,Wyoming,580,580,Structural (6(A)(i)),,
2015,Wyoming,587,587,Structural (6(A)(i)),331502,79
2015,Wyoming,590,590,Land Management (6(A)(ii)),2392,4
2015,Wyoming,614,614,Structural (6(A)(i)),351893,112
2015,Wyoming,634,634,Structural (6(A)(i)),,
2015,Wyoming,642,642,Structural (6(A)(i)),257771,20
2015,Wyoming,649,649,Structural (6(A)(i)),11968,14
2015,Wyoming,666,666,Forest management (6(A)(iv)),291421,45
2015,Wyoming,798,798,Structural (6(A)(i)),,
2016,Alabama,102,102,Comprehensive Nutrient Mgt. (6(B)(i)),86268,11
2016,Alabama,106,106,other (6(B)(vi)),35005,16
2016,Alabama,128,128,other (6(B)(vi)),98479,51
2016,Alabama,297,297,other (6(B)(vi)),29751,32
2016,Alabama,313,313,Structural (6(A)(i)),281173,28
2016,Alabama,314,314,Land Management (6(A)(ii)),12034,11
2016,Alabama,315,315,Land Management (6(A)(ii)),357744,179
2016,Alabama,316,316,Structural (6(A)(i)),103503,17
2016,Alabama,325,325,Structural (6(A)(i)),271555,34
2016,Alabama,338,338,Land Management (6(A)(ii)),866916,557
2016,Alabama,340,340,Vegetative (6(A)(iii),731474,89
2016,Alabama,342,342,Vegetative (6(A)(iii),20112,54
2016,Alabama,345,345,Soil remediation (6(A)(vi),15039,5
2016,Alabama,351,351,Other (6(A)(vii)),,
2016,Alabama,367,367,Structural (6(A)(i)),568258,30
2016,Alabama,374,374,Other (6(A)(vii)),265011,19
2016,Alabama,378,378,Structural (6(A)(i)),24144,8
2016,Alabama,382,382,Land Management (6(A)(ii)),908600,256
2016,Alabama,394,394,Land Management (6(A)(ii)),1095904,551
2016,Alabama,410,410,Land Management (6(A)(ii)),44840,5
2016,Alabama,412,412,Vegetative (6(A)(iii),,
2016,Alabama,430,430,Structural (6(A)(i)),,
2016,Alabama,441,441,Structural (6(A)(i)),15817,14
2016,Alabama,442,442,Structural (6(A)(i)),921966,19
2016,Alabama,449,449,Structural (6(A)(i)),3721,12
2016,Alabama,460,460,Land Management (6(A)(ii)),11191,6
2016,Alabama,466,466,Land Management (6(A)(ii)),86254,47
2016,Alabama,468,468,Structural (6(A)(i)),,
2016,Alabama,484,484,Land Management (6(A)(ii)),10093,10
2016,Alabama,490,490,Forest management (6(A)(iv)),1300544,374
2016,Alabama,512,512,Vegetative (6(A)(iii),485071,93
2016,Alabama,516,516,Structural (6(A)(i)),273175,188
2016,Alabama,533,533,Structural (6(A)(i)),71502,53
2016,Alabama,560,560,Land Management (6(A)(ii)),85846,6
2016,Alabama,561,561,Land Management (6(A)(ii)),777156,325
2016,Alabama,574,574,Other (6(A)(vii)),,
2016,Alabama,576,576,Structural (6(A)(i)),,
2016,Alabama,578,578,Structural (6(A)(i)),60581,5
2016,Alabama,580,580,Structural (6(A)(i)),,
2016,Alabama,590,590,Land Management (6(A)(ii)),,
2016,Alabama,595,595,Other (6(A)(vii)),8375,4
2016,Alabama,600,600,Structural (6(A)(i)),125634,32
2016,Alabama,612,612,Forest management (6(A)(iv)),2245260,375
2016,Alabama,614,614,Structural (6(A)(i)),171592,208
2016,Alabama,620,620,Structural (6(A)(i)),162316,25
2016,Alabama,638,638,Structural (6(A)(i)),15018,9
2016,Alabama,642,642,Structural (6(A)(i)),262809,50
2016,Alabama,655,655,Forest management (6(A)(iv)),,
2016,Alabama,666,666,Forest management (6(A)(iv)),360163,104
2016,Alabama,670,670,Other (6(A)(vii)),82805,24
2016,Alabama,672,672,Other (6(A)(vii)),432716,14
2016,Alaska,106,106,other (6(B)(vi)),,
2016,Alaska,128,128,other (6(B)(vi)),,
2016,Alaska,314,314,Land Management (6(A)(ii)),89986,7
2016,Alaska,315,315,Land Management (6(A)(ii)),22341,7
2016,Alaska,325,325,Structural (6(A)(i)),1532500,135
2016,Alaska,327,327,Vegetative (6(A)(iii),,
2016,Alaska,328,328,Vegetative (6(A)(iii),36426,220
2016,Alaska,355,355,Other (6(A)(vii)),,
2016,Alaska,374,374,Other (6(A)(vii)),,
2016,Alaska,380,380,Vegetative (6(A)(iii),11104,13
2016,Alaska,382,382,Land Management (6(A)(ii)),185637,18
2016,Alaska,383,383,Forest management (6(A)(iv)),,
2016,Alaska,422,422,Vegetative (6(A)(iii),,
2016,Alaska,436,436,Structural (6(A)(i)),,
2016,Alaska,442,442,Structural (6(A)(i)),,
2016,Alaska,484,484,Land Management (6(A)(ii)),15329,24
2016,Alaska,490,490,Forest management (6(A)(iv)),185,6
2016,Alaska,511,511,Forest management (6(A)(iv)),1026,9
2016,Alaska,512,512,Vegetative (6(A)(iii),,
2016,Alaska,516,516,Structural (6(A)(i)),,
2016,Alaska,528,528,Land Management (6(A)(ii)),,
2016,Alaska,533,533,Structural (6(A)(i)),,
2016,Alaska,558,558,Structural (6(A)(i)),,
2016,Alaska,561,561,Land Management (6(A)(ii)),,
2016,Alaska,590,590,Land Management (6(A)(ii)),49243,319
2016,Alaska,612,612,Forest management (6(A)(iv)),1027823,12
2016,Alaska,614,614,Structural (6(A)(i)),,
2016,Alaska,645,645,Land Management (6(A)(ii)),,
2016,Alaska,647,647,Land Management (6(A)(ii)),2418,4
2016,Alaska,649,649,Structural (6(A)(i)),13906,77
2016,Alaska,660,660,Forest management (6(A)(iv)),156075,4
2016,Alaska,666,666,Forest management (6(A)(iv)),2870732,96
2016,Alaska,670,670,Other (6(A)(vii)),698,5
2016,Arizona,118,118,other (6(B)(vi)),,
2016,Arizona,314,314,Land Management (6(A)(ii)),2032205,86
2016,Arizona,315,315,Land Management (6(A)(ii)),1903,9
2016,Arizona,325,325,Structural (6(A)(i)),,
2016,Arizona,327,327,Vegetative (6(A)(iii),,
2016,Arizona,338,338,Land Management (6(A)(ii)),16733,16
2016,Arizona,340,340,Vegetative (6(A)(iii),21452,10
2016,Arizona,342,342,Vegetative (6(A)(iii),28525,12
2016,Arizona,345,345,Soil remediation (6(A)(vi),15832,12
2016,Arizona,350,350,Structural (6(A)(i)),,
2016,Arizona,362,362,Structural (6(A)(i)),,
2016,Arizona,378,378,Structural (6(A)(i)),62970,9
2016,Arizona,382,382,Land Management (6(A)(ii)),651803,61
2016,Arizona,383,383,Forest management (6(A)(iv)),89029,5
2016,Arizona,384,384,Forest management (6(A)(iv)),164638,12
2016,Arizona,390,390,Vegetative (6(A)(iii),10966,4
2016,Arizona,391,391,Forest management (6(A)(iv)),32310,8
2016,Arizona,410,410,Land Management (6(A)(ii)),,
2016,Arizona,428,428,Structural (6(A)(i)),644046,35
2016,Arizona,430,430,Structural (6(A)(i)),255257,13
2016,Arizona,441,441,Structural (6(A)(i)),411766,4
2016,Arizona,442,442,Structural (6(A)(i)),1090333,14
2016,Arizona,449,449,Structural (6(A)(i)),37588,47
2016,Arizona,464,464,Land Management (6(A)(ii)),945327,26
2016,Arizona,468,468,Structural (6(A)(i)),,
2016,Arizona,484,484,Land Management (6(A)(ii)),896,4
2016,Arizona,490,490,Forest management (6(A)(iv)),632,4
2016,Arizona,500,500,Land Management (6(A)(ii)),,
2016,Arizona,516,516,Structural (6(A)(i)),759704,93
2016,Arizona,521A,521,Structural (6(A)(i)),24132,6
2016,Arizona,528,528,Land Management (6(A)(ii)),94371,19
2016,Arizona,533,533,Structural (6(A)(i)),325572,58
2016,Arizona,548,548,Land Management (6(A)(ii)),,
2016,Arizona,550,550,Vegetative (6(A)(iii),26291,5
2016,Arizona,587,587,Structural (6(A)(i)),642056,93
2016,Arizona,590,590,Land Management (6(A)(ii)),196,4
2016,Arizona,595,595,Other (6(A)(vii)),,
2016,Arizona,612,612,Forest management (6(A)(iv)),4590,4
2016,Arizona,614,614,Structural (6(A)(i)),813391,150
2016,Arizona,636,636,Structural (6(A)(i)),167330,7
2016,Arizona,642,642,Structural (6(A)(i)),372810,30
2016,Arizona,643,643,Land Management (6(A)(ii)),3264,8
2016,Arizona,645,645,Land Management (6(A)(ii)),,
2016,Arizona,666,666,Forest management (6(A)(iv)),,
2016,Arkansas,106,106,other (6(B)(vi)),25099,10
2016,Arkansas,114,114,other (6(B)(vi)),,
2016,Arkansas,128,128,other (6(B)(vi)),225165,103
2016,Arkansas,138,138,other (6(B)(vi)),,
2016,Arkansas,154,154,other (6(B)(vi)),72982,21
2016,Arkansas,201,201,other (6(B)(vi)),152123,12
2016,Arkansas,202,202,other (6(B)(vi)),,
2016,Arkansas,297,297,other (6(B)(vi)),84833,62
2016,Arkansas,313,313,Structural (6(A)(i)),722606,77
2016,Arkansas,314,314,Land Management (6(A)(ii)),54040,34
2016,Arkansas,315,315,Land Management (6(A)(ii)),112323,59
2016,Arkansas,316,316,Structural (6(A)(i)),2022878,97
2016,Arkansas,317,317,Structural (6(A)(i)),,
2016,Arkansas,324,324,Soil remediation (6(A)(vi),35340,35
2016,Arkansas,325,325,Structural (6(A)(i)),584540,69
2016,Arkansas,327,327,Vegetative (6(A)(iii),885,5
2016,Arkansas,328,328,Vegetative (6(A)(iii),49445,40
2016,Arkansas,329,329,Soil remediation (6(A)(vi),108307,24
2016,Arkansas,338,338,Land Management (6(A)(ii)),545756,192
2016,Arkansas,340,340,Vegetative (6(A)(iii),1792658,295
2016,Arkansas,342,342,Vegetative (6(A)(iii),35409,89
2016,Arkansas,345,345,Soil remediation (6(A)(vi),1066737,296
2016,Arkansas,355,355,Other (6(A)(vii)),,
2016,Arkansas,360,360,Structural (6(A)(i)),,
2016,Arkansas,362,362,Structural (6(A)(i)),,
2016,Arkansas,367,367,Structural (6(A)(i)),2176331,142
2016,Arkansas,374,374,Other (6(A)(vii)),982836,80
2016,Arkansas,378,378,Structural (6(A)(i)),632734,110
2016,Arkansas,380,380,Vegetative (6(A)(iii),,
2016,Arkansas,381,381,Vegetative (6(A)(iii),154162,14
2016,Arkansas,382,382,Land Management (6(A)(ii)),1559554,468
2016,Arkansas,386,386,Vegetative (6(A)(iii),,
2016,Arkansas,391,391,Forest management (6(A)(iv)),,
2016,Arkansas,393,393,Vegetative (6(A)(iii),695,6
2016,Arkansas,394,394,Land Management (6(A)(ii)),1105347,138
2016,Arkansas,410,410,Land Management (6(A)(ii)),210250,88
2016,Arkansas,422,422,Vegetative (6(A)(iii),,
2016,Arkansas,430,430,Structural (6(A)(i)),4468252,286
2016,Arkansas,436,436,Structural (6(A)(i)),2015245,38
2016,Arkansas,441,441,Structural (6(A)(i)),216006,33
2016,Arkansas,442,442,Structural (6(A)(i)),,
2016,Arkansas,443,443,Structural (6(A)(i)),64882,45
2016,Arkansas,449,449,Structural (6(A)(i)),1167405,964
2016,Arkansas,464,464,Land Management (6(A)(ii)),3233355,179
2016,Arkansas,484,484,Land Management (6(A)(ii)),479552,57
2016,Arkansas,490,490,Forest management (6(A)(iv)),697133,179
2016,Arkansas,512,512,Vegetative (6(A)(iii),1242448,219
2016,Arkansas,516,516,Structural (6(A)(i)),580122,294
2016,Arkansas,528,528,Land Management (6(A)(ii)),363867,126
2016,Arkansas,533,533,Structural (6(A)(i)),2057112,128
2016,Arkansas,561,561,Land Management (6(A)(ii)),362360,404
2016,Arkansas,574,574,Other (6(A)(vii)),27472,10
2016,Arkansas,578,578,Structural (6(A)(i)),258597,41
2016,Arkansas,580,580,Structural (6(A)(i)),120190,6
2016,Arkansas,587,587,Structural (6(A)(i)),1124246,218
2016,Arkansas,590,590,Land Management (6(A)(ii)),1265591,459
2016,Arkansas,591,591,Soil remediation (6(A)(vi),690152,154
2016,Arkansas,595,595,Other (6(A)(vii)),36090,19
2016,Arkansas,607,607,Structural (6(A)(i)),106536,14
2016,Arkansas,608,608,Structural (6(A)(i)),,
2016,Arkansas,612,612,Forest management (6(A)(iv)),368753,117
2016,Arkansas,614,614,Structural (6(A)(i)),415748,330
2016,Arkansas,620,620,Structural (6(A)(i)),,
2016,Arkansas,634,634,Structural (6(A)(i)),,
2016,Arkansas,642,642,Structural (6(A)(i)),189734,33
2016,Arkansas,644,644,Land Management (6(A)(ii)),35298,41
2016,Arkansas,646,646,Land Management (6(A)(ii)),84006,45
2016,Arkansas,660,660,Forest management (6(A)(iv)),,
2016,Arkansas,666,666,Forest management (6(A)(iv)),209844,67
2016,Arkansas,670,670,Other (6(A)(vii)),61593,43
2016,Arkansas,672,672,Other (6(A)(vii)),157196,22
2016,California,102,102,Comprehensive Nutrient Mgt. (6(B)(i)),327672,33
2016,California,104,104,Comprehensive Nutrient Mgt. (6(B)(i)),73203,36
2016,California,106,106,other (6(B)(vi)),29991,10
2016,California,128,128,other (6(B)(vi)),,
2016,California,138,138,other (6(B)(vi)),,
2016,California,142,142,other (6(B)(vi)),,
2016,California,146,146,other (6(B)(vi)),,
2016,California,313,313,Structural (6(A)(i)),4495475,58
2016,California,314,314,Land Management (6(A)(ii)),1143218,190
2016,California,315,315,Land Management (6(A)(ii)),413972,149
2016,California,324,324,Soil remediation (6(A)(vi),5752,9
2016,California,325,325,Structural (6(A)(i)),1062185,98
2016,California,327,327,Vegetative (6(A)(iii),47143,17
2016,California,328,328,Vegetative (6(A)(iii),,
2016,California,329,329,Soil remediation (6(A)(vi),,
2016,California,340,340,Vegetative (6(A)(iii),462342,185
2016,California,342,342,Vegetative (6(A)(iii),12346,42
2016,California,345,345,Soil remediation (6(A)(vi),60757,11
2016,California,362,362,Structural (6(A)(i)),,
2016,California,366,366,Structural (6(A)(i)),1609415,4
2016,California,367,367,Structural (6(A)(i)),202408,7
2016,California,372,372,Structural (6(A)(i)),12679795,376
2016,California,373,373,Other (6(A)(vii)),378330,50
2016,California,376,376,Other (6(A)(vii)),189178,62
2016,California,378,378,Structural (6(A)(i)),,
2016,California,380,380,Vegetative (6(A)(iii),2636,6
2016,California,382,382,Land Management (6(A)(ii)),2415155,262
2016,California,383,383,Forest management (6(A)(iv)),1251658,60
2016,California,384,384,Forest management (6(A)(iv)),4386622,471
2016,California,390,390,Vegetative (6(A)(iii),,
2016,California,391,391,Forest management (6(A)(iv)),243644,8
2016,California,394,394,Land Management (6(A)(ii)),19727,6
2016,California,395,395,Land Management (6(A)(ii)),,
2016,California,396,396,Structural (6(A)(i)),,
2016,California,410,410,Land Management (6(A)(ii)),141095,4
2016,California,422,422,Vegetative (6(A)(iii),37869,27
2016,California,428,428,Structural (6(A)(i)),168043,12
2016,California,430,430,Structural (6(A)(i)),5610946,277
2016,California,436,436,Structural (6(A)(i)),386916,22
2016,California,441,441,Structural (6(A)(i)),16132308,392
2016,California,442,442,Structural (6(A)(i)),4083563,85
2016,California,443,443,Structural (6(A)(i)),,
2016,California,449,449,Structural (6(A)(i)),1213602,543
2016,California,462,462,Land Management (6(A)(ii)),20242,4
2016,California,464,464,Land Management (6(A)(ii)),231335,21
2016,California,466,466,Land Management (6(A)(ii)),23122,19
2016,California,468,468,Structural (6(A)(i)),29773,20
2016,California,472,472,Land Management (6(A)(ii)),,
2016,California,484,484,Land Management (6(A)(ii)),194772,74
2016,California,490,490,Forest management (6(A)(iv)),280357,87
2016,California,500,500,Land Management (6(A)(ii)),136074,17
2016,California,511,511,Forest management (6(A)(iv)),,
2016,California,512,512,Vegetative (6(A)(iii),66837,21
2016,California,516,516,Structural (6(A)(i)),842007,277
