Pay_year,state_code,State,category_code,category_name,payments
2022,51,Virginia,9 Vegetative,Vegetative,2900901.00
2017,53,Washington,10 Forest management,Forest management,2088781.32
2017,53,Washington,12 Soil remediation,Soil remediation,2363819.21
2017,53,Washington,13 Other 2 - improvement,Other 2 - improvement,223924.32
2017,53,Washington,4 Conservating planning assessment,Conservating planning assessment,70296.44
2017,53,Washington,6 Other 1 - planning,Other 1 - planning,135036.86
2017,53,Washington,7 Structural,Structural,4731155.76
2017,53,Washington,8 Land management,Land management,1479370.55
2017,53,Washington,9 Vegetative,Vegetative,311763.24
2018,53,Washington,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,5920.00
2018,53,Washington,10 Forest management,Forest management,1851333.52
2018,53,Washington,12 Soil remediation,Soil remediation,2410254.64
2018,53,Washington,13 Other 2 - improvement,Other 2 - improvement,129276.33
2018,53,Washington,4 Conservating planning assessment,Conservating planning assessment,57875.07
2018,53,Washington,6 Other 1 - planning,Other 1 - planning,124323.35
2018,53,Washington,7 Structural,Structural,7516343.33
2018,53,Washington,8 Land management,Land management,1142542.98
2018,53,Washington,9 Vegetative,Vegetative,211026.84
2019,53,Washington,10 Forest management,Forest management,2278097.84
2019,53,Washington,12 Soil remediation,Soil remediation,2091970.98
2019,53,Washington,13 Other 2 - improvement,Other 2 - improvement,458986.24
2019,53,Washington,4 Conservating planning assessment,Conservating planning assessment,140435.85
2019,53,Washington,6 Other 1 - planning,Other 1 - planning,125755.40
2019,53,Washington,7 Structural,Structural,5415809.70
2019,53,Washington,8 Land management,Land management,1952972.35
2019,53,Washington,9 Vegetative,Vegetative,229776.36
2020,53,Washington,10 Forest management,Forest management,2036096.55
2020,53,Washington,12 Soil remediation,Soil remediation,1873226.64
2020,53,Washington,13 Other 2 - improvement,Other 2 - improvement,113099.45
2020,53,Washington,4 Conservating planning assessment,Conservating planning assessment,148247.65
2020,53,Washington,6 Other 1 - planning,Other 1 - planning,132862.26
2020,53,Washington,7 Structural,Structural,8163459.87
2020,53,Washington,8 Land management,Land management,1546795.07
2020,53,Washington,9 Vegetative,Vegetative,328925.38
2021,53,Washington,10 Forest management,Forest management,1467093.32
2021,53,Washington,12 Soil remediation,Soil remediation,1865731.43
2021,53,Washington,13 Other 2 - improvement,Other 2 - improvement,28595.33
2021,53,Washington,4 Conservating planning assessment,Conservating planning assessment,36837.60
2021,53,Washington,6 Other 1 - planning,Other 1 - planning,97317.14
2021,53,Washington,7 Structural,Structural,7163176.55
2021,53,Washington,8 Land management,Land management,2286239.34
2021,53,Washington,9 Vegetative,Vegetative,643444.92
2022,53,Washington,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,41731.00
2022,53,Washington,10 Forest Management,Forest Management,2547331.00
2022,53,Washington,12 Soil Remediation,Soil Remediation,2625098.00
2022,53,Washington,6 Other 1 - planning,Other 1 - planning,60653.00
2022,53,Washington,7 Structural,Structural,4959046.00
2022,53,Washington,8 Land Management,Land Management,5172680.00
2022,53,Washington,9 Vegetative,Vegetative,1514770.00
2017,54,West Virginia,10 Forest management,Forest management,229142.11
2017,54,West Virginia,13 Other 2 - improvement,Other 2 - improvement,241135.53
2017,54,West Virginia,6 Other 1 - planning,Other 1 - planning,17465.67
2017,54,West Virginia,7 Structural,Structural,3865175.39
2017,54,West Virginia,8 Land management,Land management,2564819.42
2017,54,West Virginia,9 Vegetative,Vegetative,503434.48
2018,54,West Virginia,10 Forest management,Forest management,209254.37
2018,54,West Virginia,12 Soil remediation,Soil remediation,9907.41
2018,54,West Virginia,13 Other 2 - improvement,Other 2 - improvement,140195.51
2018,54,West Virginia,4 Conservating planning assessment,Conservating planning assessment,147652.82
2018,54,West Virginia,6 Other 1 - planning,Other 1 - planning,30204.88
2018,54,West Virginia,7 Structural,Structural,3667004.54
2018,54,West Virginia,8 Land management,Land management,2273368.09
2018,54,West Virginia,9 Vegetative,Vegetative,523649.86
2019,54,West Virginia,10 Forest management,Forest management,302499.31
2019,54,West Virginia,13 Other 2 - improvement,Other 2 - improvement,215063.76
2019,54,West Virginia,4 Conservating planning assessment,Conservating planning assessment,222054.67
2019,54,West Virginia,6 Other 1 - planning,Other 1 - planning,23751.05
2019,54,West Virginia,7 Structural,Structural,4104878.01
2019,54,West Virginia,8 Land management,Land management,2148327.27
2019,54,West Virginia,9 Vegetative,Vegetative,445038.26
2020,54,West Virginia,10 Forest management,Forest management,260551.69
2020,54,West Virginia,13 Other 2 - improvement,Other 2 - improvement,188742.88
2020,54,West Virginia,4 Conservating planning assessment,Conservating planning assessment,285227.37
2020,54,West Virginia,6 Other 1 - planning,Other 1 - planning,37736.13
2020,54,West Virginia,7 Structural,Structural,4139768.11
2020,54,West Virginia,8 Land management,Land management,2030084.06
2020,54,West Virginia,9 Vegetative,Vegetative,352471.62
2021,54,West Virginia,10 Forest management,Forest management,224639.28
2021,54,West Virginia,13 Other 2 - improvement,Other 2 - improvement,259436.39
2021,54,West Virginia,4 Conservating planning assessment,Conservating planning assessment,404838.66
2021,54,West Virginia,6 Other 1 - planning,Other 1 - planning,61309.65
2021,54,West Virginia,7 Structural,Structural,2393797.47
2021,54,West Virginia,8 Land management,Land management,1484353.94
2021,54,West Virginia,9 Vegetative,Vegetative,215537.46
2022,54,West Virginia,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,246968.00
2022,54,West Virginia,10 Forest Management,Forest Management,299021.00
2022,54,West Virginia,13 Other 2 - improvement,Other 2 - improvement,74315.00
2022,54,West Virginia,6 Other 1 - planning,Other 1 - planning,92891.00
2022,54,West Virginia,7 Structural,Structural,2958309.00
2022,54,West Virginia,8 Land Management,Land Management,1812038.00
2022,54,West Virginia,9 Vegetative,Vegetative,122242.00
2017,55,Wisconsin,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,28190.92
2017,55,Wisconsin,10 Forest management,Forest management,504520.05
2017,55,Wisconsin,12 Soil remediation,Soil remediation,87629.90
2017,55,Wisconsin,13 Other 2 - improvement,Other 2 - improvement,1054980.04
2017,55,Wisconsin,2 Resource-conserving crop rotatation,Resource-conserving crop rotatation,5411.01
2017,55,Wisconsin,4 Conservating planning assessment,Conservating planning assessment,311777.09
2017,55,Wisconsin,6 Other 1 - planning,Other 1 - planning,142390.11
2017,55,Wisconsin,7 Structural,Structural,10760963.27
2017,55,Wisconsin,8 Land management,Land management,5029013.43
2017,55,Wisconsin,9 Vegetative,Vegetative,4033014.92
2018,55,Wisconsin,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,29150.50
2018,55,Wisconsin,10 Forest management,Forest management,404582.43
2018,55,Wisconsin,12 Soil remediation,Soil remediation,121828.14
2018,55,Wisconsin,13 Other 2 - improvement,Other 2 - improvement,1538391.33
2018,55,Wisconsin,2 Resource-conserving crop rotatation,Resource-conserving crop rotatation,38107.85
2018,55,Wisconsin,4 Conservating planning assessment,Conservating planning assessment,443716.81
2018,55,Wisconsin,6 Other 1 - planning,Other 1 - planning,270805.55
2018,55,Wisconsin,7 Structural,Structural,9680997.84
2018,55,Wisconsin,8 Land management,Land management,4994503.76
2018,55,Wisconsin,9 Vegetative,Vegetative,4682226.78
2019,55,Wisconsin,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,28153.61
2019,55,Wisconsin,10 Forest management,Forest management,409240.96
2019,55,Wisconsin,12 Soil remediation,Soil remediation,242655.23
2019,55,Wisconsin,13 Other 2 - improvement,Other 2 - improvement,1095338.28
2019,55,Wisconsin,2 Resource-conserving crop rotatation,Resource-conserving crop rotatation,40327.98
2019,55,Wisconsin,4 Conservating planning assessment,Conservating planning assessment,287052.95
2019,55,Wisconsin,6 Other 1 - planning,Other 1 - planning,275085.95
2019,55,Wisconsin,7 Structural,Structural,8215093.91
2019,55,Wisconsin,8 Land management,Land management,4876339.31
2019,55,Wisconsin,9 Vegetative,Vegetative,6676892.52
2020,55,Wisconsin,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,18261.47
2020,55,Wisconsin,10 Forest management,Forest management,415180.63
2020,55,Wisconsin,12 Soil remediation,Soil remediation,337658.43
2020,55,Wisconsin,13 Other 2 - improvement,Other 2 - improvement,1996347.84
2020,55,Wisconsin,2 Resource-conserving crop rotatation,Resource-conserving crop rotatation,60950.95
2020,55,Wisconsin,4 Conservating planning assessment,Conservating planning assessment,232852.13
2020,55,Wisconsin,6 Other 1 - planning,Other 1 - planning,371596.86
2020,55,Wisconsin,7 Structural,Structural,12789140.74
2020,55,Wisconsin,8 Land management,Land management,4919947.23
2020,55,Wisconsin,9 Vegetative,Vegetative,6211595.67
2021,55,Wisconsin,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,24628.82
2021,55,Wisconsin,10 Forest management,Forest management,2823203.31
2021,55,Wisconsin,12 Soil remediation,Soil remediation,778376.48
2021,55,Wisconsin,13 Other 2 - improvement,Other 2 - improvement,1850450.60
2021,55,Wisconsin,2 Resource-conserving crop rotatation,Resource-conserving crop rotatation,28300.08
2021,55,Wisconsin,4 Conservating planning assessment,Conservating planning assessment,361558.32
2021,55,Wisconsin,6 Other 1 - planning,Other 1 - planning,401223.86
2021,55,Wisconsin,7 Structural,Structural,10155881.76
2021,55,Wisconsin,8 Land management,Land management,5693743.78
2021,55,Wisconsin,9 Vegetative,Vegetative,7879227.74
2022,55,Wisconsin,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,228797.00
2022,55,Wisconsin,10 Forest Management,Forest Management,863329.00
2022,55,Wisconsin,12 Soil Remediation,Soil Remediation,925001.00
2022,55,Wisconsin,13 Other 2 - improvement,Other 2 - improvement,513290.00
2022,55,Wisconsin,2 Resource-conserving crop rotatation,Resource-conserving crop rotatation,16424.00
2022,55,Wisconsin,6 Other 1 - planning,Other 1 - planning,253308.00
2022,55,Wisconsin,7 Structural,Structural,12385675.00
2022,55,Wisconsin,8 Land Management,Land Management,6092777.00
2022,55,Wisconsin,9 Vegetative,Vegetative,6987074.00
2017,56,Wyoming,10 Forest management,Forest management,405032.28
2017,56,Wyoming,12 Soil remediation,Soil remediation,57264.03
2017,56,Wyoming,13 Other 2 - improvement,Other 2 - improvement,15228.28
2017,56,Wyoming,4 Conservating planning assessment,Conservating planning assessment,9939.86
2017,56,Wyoming,6 Other 1 - planning,Other 1 - planning,2956.80
2017,56,Wyoming,7 Structural,Structural,7107842.25
2017,56,Wyoming,8 Land management,Land management,2412180.94
2017,56,Wyoming,9 Vegetative,Vegetative,173728.46
2018,56,Wyoming,10 Forest management,Forest management,369239.66
2018,56,Wyoming,12 Soil remediation,Soil remediation,34511.07
2018,56,Wyoming,13 Other 2 - improvement,Other 2 - improvement,5066.22
2018,56,Wyoming,4 Conservating planning assessment,Conservating planning assessment,9415.50
2018,56,Wyoming,7 Structural,Structural,7167861.30
2018,56,Wyoming,8 Land management,Land management,1975882.80
2018,56,Wyoming,9 Vegetative,Vegetative,272006.47
2019,56,Wyoming,10 Forest management,Forest management,435454.49
2019,56,Wyoming,12 Soil remediation,Soil remediation,23488.58
2019,56,Wyoming,13 Other 2 - improvement,Other 2 - improvement,42606.87
2019,56,Wyoming,4 Conservating planning assessment,Conservating planning assessment,9745.87
2019,56,Wyoming,7 Structural,Structural,7046971.46
2019,56,Wyoming,8 Land management,Land management,2028541.63
2019,56,Wyoming,9 Vegetative,Vegetative,474585.47
2020,56,Wyoming,10 Forest management,Forest management,420115.38
2020,56,Wyoming,12 Soil remediation,Soil remediation,24392.74
2020,56,Wyoming,13 Other 2 - improvement,Other 2 - improvement,107052.08
2020,56,Wyoming,7 Structural,Structural,8157535.27
2020,56,Wyoming,8 Land management,Land management,2326050.04
2020,56,Wyoming,9 Vegetative,Vegetative,467908.36
2021,56,Wyoming,10 Forest management,Forest management,854577.55
2021,56,Wyoming,12 Soil remediation,Soil remediation,15398.44
2021,56,Wyoming,13 Other 2 - improvement,Other 2 - improvement,236963.94
2021,56,Wyoming,4 Conservating planning assessment,Conservating planning assessment,48689.82
2021,56,Wyoming,6 Other 1 - planning,Other 1 - planning,3640.32
2021,56,Wyoming,7 Structural,Structural,7178663.93
2021,56,Wyoming,8 Land management,Land management,2885262.88
2021,56,Wyoming,9 Vegetative,Vegetative,528939.90
2022,56,Wyoming,10 Forest Management,Forest Management,428040.00
2022,56,Wyoming,12 Soil Remediation,Soil Remediation,11884.00
2022,56,Wyoming,13 Other 2 - improvement,Other 2 - improvement,240436.00
2022,56,Wyoming,7 Structural,Structural,8064977.00
2022,56,Wyoming,8 Land Management,Land Management,2765440.00
2022,56,Wyoming,9 Vegetative,Vegetative,306406.00
